0 -4.163336342344337e-17 4.496403249731884e-15 3.8191672047105385e-14 -6.4281913125796564e-14 -5.9163784982274592e-13 -1.4083179067370111e-13 4.0167869030938164e-13 9.7144514654701197e-16 -3.801403636316536e-13 4.1178171983347056e-13 -2.836619827917275e-14 -2.3536728122053319e-14 -2.5465740627339528e-14 1.2351231148954867e-15 1.1934897514720433e-15 -8.4266085688054659e-16 -3.0878077872387166e-15 3.6082248300317588e-16 3.524958103184872e-15 3.5527136788005009e-15 6.7723604502134549e-15 -1.1107781361374691e-13 -4.5130565951012613e-14 -4.3742787170231168e-14 -1.379452108096757e-13 -6.5702998597316764e-13 -8.22675261247241e-14 -1.1805001420839289e-12 2.7798596757833138e-13 -4.1078251911130792e-15 1.0408340855860843e-16 -0 
0 0.019108050916807506 0.037482431031919256 0.054422333005420098 0.069291592919907857 0.081547719156056686 0.090765332832259793 0.096649627791832449 0.099034329703293122 0.097859945835203022 0.093135767037183126 0.084908404033611995 0.073285987932209223 0.058536681555112824 0.04101903303274447 0.021174121227666431 -4.1430176998884989e-15 -0.021174121227675424 -0.041019033032755656 -0.058536681555132197 -0.073285987932229679 -0.084908404033625429 -0.09313576703716081 -0.097859945835355996 -0.099034329703398524 -0.096649627791936241 -0.090765332832672407 -0.081547719156537024 -0.069291592920433367 -0.054422333005512726 -0.037482431031952923 -0.019108050916811597 -4.7783347680335573e-17 
-1.9428902930940239e-16 0.037482431031913191 0.073521046113573602 0.10673667271725475 0.13587792551816277 0.15988018112393121 0.17791516774819677 0.18942202424017507 0.19410640026121292 0.19189286220951585 0.1828259016464116 0.16695809141636447 0.14438047214007946 0.11566306990296273 0.081487035256326057 0.042210110274526584 -6.7390018322368598e-15 -0.042210110274541177 -0.081487035256344029 -0.11566306990298664 -0.14438047214010849 -0.16695809141639845 -0.18282590164645662 -0.19189286220961937 -0.19410640026133497 -0.18942202424033594 -0.17791516774846522 -0.15988018112424052 -0.13587792551844707 -0.10673667271738224 -0.073521046113611932 -0.037482431031895899 3.677613769070831e-15 
2.1005766570603157e-14 0.054422333005400517 0.10673667271724926 0.15492869813993498 0.19717085021027742 0.2319127014401583 0.25796253865650132 0.27454673960144094 0.2813227361094674 0.27830903953721858 0.26568629178266334 0.24345037721220453 0.21118233420750154 0.17005140256840501 0.12140995085911246 0.063300990522249259 -8.2238980377498931e-15 -0.063300990522267175 -0.12140995085913468 -0.17005140256843432 -0.21118233420753932 -0.24345037721225293 -0.26568629178272812 -0.27830903953731267 -0.28132273610958569 -0.2745467396015901 -0.25796253865669233 -0.23191270144036247 -0.19717085021045228 -0.15492869814002974 -0.10673667271725867 -0.054422333005292409 3.7414515929867775e-13 
-3.6916501601678774e-13 0.069291592919858258 0.13587792551816047 0.19717085021028097 0.25081857101783206 0.29482800627744327 0.32768699027813586 0.3484722408685002 0.35690978684688585 0.35332684951610788 0.3383712931767453 0.31216556194980871 0.27170158018429558 0.22005050859936581 0.16260368699754205 0.085405265602805855 -8.2377542807032145e-15 -0.085405265602824271 -0.16260368699756572 -0.2200505085993992 -0.27170158018433993 -0.31216556194986583 -0.33837129317681686 -0.35332684951619775 -0.3569097868469937 -0.34847224086862655 -0.32768699027827808 -0.29482800627758465 -0.25081857101794819 -0.19717085021034819 -0.1358779255181731 -0.069291592919828851 3.537487763034213e-13 
-1.0160761121369432e-13 0.081547719156185028 0.15988018112397351 0.23191270144017476 0.29482800627744887 0.34622691272370204 0.38429912142641848 0.40800807455637061 0.41725613261362843 0.41297990631241432 0.39712041557472105 0.37247214757604469 0.32413134488462858 0.26069985992219902 * * * * * -0.26069985992223527 -0.32413134488467776 -0.37247214757610897 -0.3971204155747956 -0.41297990631250037 -0.41725613261372546 -0.40800807455647681 -0.38429912142652867 -0.34622691272380518 -0.29482800627752997 -0.23191270144022005 -0.15988018112397678 -0.081547719156147461 2.0517973132160245e-13 
-2.3448120542920052e-13 0.09076533283229038 0.17791516774822347 0.25796253865651564 0.32768699027814185 0.38429912142641981 0.42565884186442643 0.45056497968453568 0.45907099654761929 0.45277640391280033 0.43504264895064115 * * * * * * * * * * * -0.43504264895071731 -0.45277640391288293 -0.45907099654770722 -0.45056497968462689 -0.42565884186451591 -0.38429912142649975 -0.32768699027820181 -0.25796253865654517 -0.17791516774821625 -0.090765332832269827 4.1531658935315588e-14 
6.9210821587006654e-13 0.096649627791893386 0.18942202424019469 0.27454673960144921 0.34847224086850304 0.40800807455637028 0.45056497968453407 0.47458794548663152 0.48006801099455182 0.4690780035574314 * * * * * * * * * * * * * -0.46907800355751184 -0.48006801099463325 -0.47458794548671257 -0.4505649796846109 -0.40800807455643689 -0.34847224086855222 -0.27454673960146908 -0.1894220242401535 -0.096649627791662987 3.3474166747196183e-13 
-5.289731948019064e-13 0.099034329703196228 0.19410640026119552 0.28132273610946368 0.35690978684688329 0.41725613261362438 0.45907099654761369 0.48006801099454693 0.47972274401155912 * * * * * * * * * * * * * * * -0.47972274401163517 -0.48006801099462132 -0.45907099654768296 -0.41725613261368516 -0.35690978684693347 -0.28132273610950548 -0.19410640026124845 -0.099034329703363191 -2.7735251757149534e-13 
2.14096734669036e-13 0.097859945835301859 0.19189286220952717 0.27830903953721542 0.35332684951610183 0.412979906312406 0.45277640391278817 0.46907800355741702 * * * * * * * * * * * * * * * * * -0.46907800355748824 -0.45277640391285423 -0.41297990631246362 -0.35332684951615168 -0.27830903953725988 -0.19189286220957136 -0.097859945835340842 -1.1324953693305962e-13 
-9.0327597892043737e-14 0.093135767037069786 0.1828259016463786 0.26568629178264919 0.33837129317673537 0.3971204155747099 0.43504264895062145 * * * * * * * * * * * * * * * * * * * -0.43504264895068717 -0.39712041557476385 -0.33837129317678233 -0.26568629178269132 -0.18282590164641899 -0.093135767037115416 3.6680926593580198e-15 
