-0.46401579509561119 -0.46401579509561142 -0.46327739182881511 -0.4595729009906821 -0.45066107328254335 -0.43472618890430542 -0.41066635130231055 -0.37828340549453066 -0.3383868055939544 -0.29279207049768741 -0.24414942807842926 -0.19547474867299236 -0.14925357343625711 -0.10646024256922094 -0.067491858303139154 -0.032567805496037189 -6.4091187078699947e-14 0.032567805495908722 0.067491858303015295 0.10646024256908296 0.14925357343614337 0.19547474867286552 0.24414942807829004 0.29279207049757289 0.33838680559383572 0.37828340549444106 0.41066635130226548 0.43472618890432235 0.45066107328251903 0.45957290099065579 0.4632773918287747 0.46401579509558005 0.46401579509558061 
-0.46401579509561119 -0.42570989994359021 -0.38813767559326801 -0.35048694082771115 -0.31182098146509163 -0.27146751229854543 -0.22926302929359843 -0.18570666601554264 -0.14203726474456979 -0.10021533101870589 -0.062746106069704363 -0.032216072067186241 -0.010413481618818499 0.0026257175937537403 0.0076478579323976531 0.0057380896559840466 -6.0122316802579474e-14 -0.005738089656114248 -0.007647857932529048 -0.0026257175938830812 0.010413481618697984 0.032216072067063672 0.062746106069580865 0.10021533101859344 0.14203726474446823 0.18570666601546293 0.22926302929354694 0.27146751229852001 0.3118209814650636 0.35048694082768189 0.38813767559323559 0.42570989994355957 0.46401579509558055 
-0.46327739182881134 -0.38813767559326789 -0.31595476386482685 -0.24659484061436318 -0.17998679345162272 -0.11631361927990581 -0.056160404191089142 -0.00061978892067178146 0.048638398725000614 0.089337292845937874 0.11864759025240984 0.13351627834405072 0.13187160743435947 0.11555010127809641 0.086841188691120647 0.046404964584238213 -4.6197381090838286e-14 -0.046404964584378913 -0.086841188691262824 -0.11555010127822388 -0.13187160743447587 -0.13351627834417013 -0.11864759025252958 -0.089337292846048133 -0.04863839872509601 0.00061978892059569302 0.056160404191033464 0.11631361927986664 0.17998679345158972 0.24659484061433293 0.31595476386479759 0.38813767559323975 0.46327739182878319 
-0.45957290099068465 -0.35048694082771448 -0.24659484061436623 -0.14814755240521946 -0.055650137548410111 0.030093022188483753 0.10792422658989975 0.17627935424092683 0.23311970693690587 0.27580835186702973 0.30085230174943545 0.30349477712346951 0.27840112663282934 0.23266520330122425 0.17211585401379234 0.090162285898023026 1.6030778136277234e-14 -0.090162285898221062 -0.17211585401396148 -0.23266520330134621 -0.2784011266329276 -0.30349477712358841 -0.30085230174956124 -0.27580835186714314 -0.23311970693699954 -0.17627935424100039 -0.10792422658995574 -0.030093022188526337 0.055650137548375639 0.14814755240518998 0.24659484061434001 0.35048694082768994 0.45957290099065501 
-0.4506610732825363 -0.31182098146509957 -0.17998679345163163 -0.055650137548415843 0.06029526874969638 0.16660238949987116 0.26169637856320416 0.34368585382645367 0.41033374472355488 0.45891668740471991 0.48566993219675925 0.48340017227508247 0.4304274139472426 0.35269398457550138 0.27059805007287391 0.13794968964148516 3.0836004749995291e-13 -0.13794968964199955 -0.27059805007308835 -0.35269398457559442 -0.43042741394727829 -0.48340017227521465 -0.48566993219691046 -0.45891668740484381 -0.41033374472364731 -0.34368585382652217 -0.26169637856325628 -0.16660238949991185 -0.060295268749729194 0.055650137548388864 0.17998679345161006 0.31182098146508541 0.45066107328253602 
-0.43472618890435577 -0.27146751229857213 -0.11631361927992477 0.030093022188469518 0.16660238949986256 0.29165803884815561 0.40338699045291193 0.49969656558696124 0.57835154244630071 0.63711734864036806 0.67432451347411904 0.69134171618291373 0.58793780120967942 0.46193976625564331 * * * * * -0.46193976625564315 -0.58793780120949946 -0.69134171618313633 -0.67432451347434208 -0.63711734864050662 -0.57835154244638443 -0.49969656558701731 -0.40338699045295462 -0.29165803884819058 -0.16660238949989178 -0.030093022188493839 0.11631361927990586 0.2714675122985617 0.43472618890436499 
-0.4106663513023463 -0.22926302929362796 -0.056160404191115197 0.10792422658987612 0.26169637856318434 0.40338699045289944 0.53088131253028747 0.6419220519897787 0.73420274464309476 0.80543682760393365 0.85355339059339552 * * * * * * * * * * * -0.85355339059377611 -0.80543682760405633 -0.7342027446431415 -0.64192205198980823 -0.5308813125303149 -0.40338699045292614 -0.26169637856320926 -0.10792422658989831 0.056160404191095699 0.22926302929361 0.41066635130232348 
-0.37828340549455891 -0.18570666601557234 -0.00061978892070380174 0.17627935424089256 0.34368585382641914 0.49969656558693176 0.64192205198976204 0.76797352491567616 0.87548209754740547 0.96193976625578081 * * * * * * * * * * * * * -0.96193976625570587 -0.87548209754735717 -0.76797352491566517 -0.64192205198977381 -0.49969656558695152 -0.34368585382643985 -0.17627935424091243 0.00061978892068489456 0.1857066660155533 0.37828340549453959 
-0.33838680559396445 -0.14203726474459882 0.048638398724962173 0.23311970693685877 0.41033374472350015 0.57835154244624554 0.73420274464305568 0.87548209754740025 1.0000000000001037 * * * * * * * * * * * * * * * -0.9999999999999496 -0.87548209754736339 -0.73420274464306712 -0.5783515424462653 -0.41033374472351924 -0.23311970693687667 -0.048638398724980166 0.14203726474457884 0.33838680559393841 
-0.29279207049773137 -0.10021533101874376 0.089337292845892174 0.27580835186696873 0.45891668740463842 0.63711734864027048 0.80543682760385493 0.96193976625579924 * * * * * * * * * * * * * * * * * -0.96193976625580568 -0.80543682760390578 -0.63711734864029868 -0.45891668740465563 -0.27580835186698333 -0.089337292845907301 0.10021533101872697 0.29279207049771389 
-0.24414942807845491 -0.062746106069737156 0.1186475902523644 0.30085230174936584 0.48566993219664689 0.67432451347394318 0.85355339059319912 * * * * * * * * * * * * * * * * * * * -0.85355339059335666 -0.67432451347396838 -0.48566993219665405 -0.30085230174937383 -0.11864759025237567 0.062746106069722585 0.24414942807843484 
