0.5 0.46972656250000072 0.44140625000000744 0.41503906249991557 0.39062499999995293 0.36816406249997607 0.34765625000001787 0.32910156250021932 0.31249999999992084 0.29785156250004297 0.28515625000005185 0.27441406249995337 0.2656250000000146 0.25878906249999223 0.25390625000000311 0.25097656250000155 0.24999999999999878 0.25097656250000444 0.25390624999999944 0.25878906249999256 0.26562500000000633 0.27441406249999178 0.28515625000000266 0.29785156249998163 0.31249999999966094 0.3291015625000776 0.34765625000029499 0.36816406249977573 0.39062500000017364 0.41503906249990097 0.44140625000002276 0.46972656250000056 0.5 
0.27441406250000072 0.24414062499999961 0.21582031250000205 0.1894531250000035 0.16503906250000228 0.14257812499999131 * * * * * * * * * * * * * * * * * * * * * 0.1425781249999927 0.16503906249999245 0.18945312499999178 0.21582031249999123 0.24414062499999145 0.27441406249999306 
0.26562500000000239 0.23535156250000083 0.20703125000000122 0.18066406250000161 0.15625000000000094 0.13378906249999764 * * * * * * * * * * * * * * * * * * * * * 0.1337890624999992 0.1562499999999962 0.180664062499995 0.20703124999999406 0.23535156249999217 0.26562499999998396 
0.25878906250000089 0.22851562500000011 0.20019531250000033 0.17382812500000078 0.14941406250000228 0.12695312500000858 * * * * * * * * * * * * * * * * * * * * * 0.12695312499999822 0.14941406249999811 0.17382812499999795 0.20019531249999778 0.22851562499999928 0.25878906250000838 
0.25390624999999301 0.22363281249999839 0.19531249999999922 0.16894531249999889 0.14453124999999881 * * * * * * * * * * * * * * * * * * * * * * * 0.14453125000000008 0.16894531250000089 0.19531249999999978 0.22363281249999878 0.25390624999999695 
0.25097656250000605 0.22070312500000122 0.19238281249999922 0.16601562499999678 0.14160156249999181 * * * * * * * * * * * * * * * * * * * * * * * 0.14160156250000924 0.16601562500000572 0.19238281250000167 0.22070312499999911 0.25097656249999872 
0.25000000000000305 0.21972656250000128 0.19140624999999967 0.16503906249999722 0.14062499999999081 * * * * * * * * * * * * * * * * * * * * * * * 0.14062500000003195 0.1650390625000111 0.191406250000002 0.21972656249999728 0.24999999999999736 
0.25097656250000067 0.22070312500000117 0.19238281250000089 0.16601562500000167 0.14160156250000708 * * * * * * * * * * * * * * * * * * * * * * * 0.14160156250000555 0.16601562500000472 0.19238281249999795 0.22070312499999067 0.25097656249997757 
0.25390625000000228 0.22363281250000183 0.19531250000000111 0.16894531250000144 0.14453125000000377 * * * * * * * * * * * * * * * * * * * * * * * 0.14453125000002751 0.16894531250000427 0.19531249999999439 0.22363281249998984 0.25390625000000067 
0.2587890625000101 0.22851562500000278 0.20019531250000033 0.17382812499999922 0.14941406250000261 0.12695312500000863 * * * * * * * * * * * * * * * * * * * * * 0.12695312499999276 0.14941406249998943 0.17382812499999045 0.20019531249998557 0.22851562499997358 0.2587890624999572 
0.26562499999998557 0.23535156249999883 0.20703124999999822 0.18066406249999245 0.15624999999999878 0.13378906250009201 * * * * * * * * * * * * * * * * * * * * * 0.13378906249978453 0.15624999999994699 0.18066406249998251 0.20703124999998385 0.2353515624999617 0.26562499999986122 
0.27441406249998629 0.24414062500000877 0.21582031250000122 0.18945312499997358 0.16503906249990802 0.14257812499970371 * * * * * * * * * * * * * * * * * * * * * 0.14257812500013184 0.16503906250003145 0.18945312500000883 0.21582031250000566 0.24414062500002826 0.27441406250015365 
0.28515625000004624 0.25488281250004879 0.22656250000002431 0.20019531249999256 0.17578124999995604 0.15332031249993472 0.13281250000010131 * * * * * * * * * * * * * * * * * * * 0.13281250000006833 0.15332031250007283 0.17578125000003811 0.20019531250001571 0.22656250000000167 0.25488281249999201 0.28515624999998551 
0.29785156250024808 0.26757812500011591 0.23925781250005462 0.21289062500001632 0.18847656249998884 0.16601562499997782 0.14550781249999994 0.12695312499995021 * * * * * * * * * * * * * * * * * 0.12695312500017719 0.14550781250007877 0.16601562500005301 0.18847656250003245 0.21289062500001427 0.23925781249999328 0.26757812499995265 0.29785156249982103 
0.31250000000020406 0.28222656250011219 0.25390625000006195 0.22753906250002925 0.20312500000000519 0.18066406249998784 0.16015624999997047 0.14160156249991357 0.1249999999997759 * * * * * * * * * * * * * * * 0.12499999999965428 0.14160156249995531 0.16015625000001654 0.18066406250002798 0.20312500000002445 0.22753906250001565 0.2539062500000045 0.28222656250000422 0.31250000000011724 
0.32910156250010147 0.29882812500006689 0.27050781250005174 0.24414062500003353 0.21972656250001488 0.19726562499999792 0.17675781249998052 0.1582031249999577 0.14160156249994854 0.12695312500006467 * * * * * * * * * * * * * 0.12695312500008746 0.14160156249993222 0.15820312499997324 0.17675781250000411 0.1972656250000179 0.21972656250002182 0.24414062500001932 0.27050781250000483 0.29882812499994255 0.32910156249965783 
0.34765624999974531 0.31738281250000216 0.28906250000004463 0.26269531250003847 0.2382812500000232 0.21582031250000844 0.195312499999996 0.17675781249998818 0.16015624999999589 0.14550781250003825 0.13281250000006778 * * * * * * * * * * * 0.13281250000029116 0.14550781250010619 0.16015625000001388 0.17675781250000133 0.19531250000000877 0.21582031250001762 0.23828125000002548 0.26269531250003481 0.28906250000005301 0.31738281250010325 0.34765625000028727 
0.36816406250032357 0.33789062500015182 0.30957031250008604 0.28320312500005246 0.25878906250003131 0.23632812500001663 0.21582031250000688 0.19726562500000311 0.1806640625000086 0.16601562500002465 0.15332031250003558 0.14257812500003131 0.13378906249996009 0.12695312499999239 * * * * * 0.12695312499999745 0.13378906250002642 0.14257812499971845 0.15332031250000439 0.16601562500003228 0.18066406250001577 0.19726562500000944 0.21582031250001205 0.23632812500001843 0.25878906250002742 0.28320312500004158 0.30957031250006917 0.33789062500013006 0.36816406250026795 
0.3906250000005061 0.36035156250019562 0.33203125000009526 0.30566406250005412 0.2812500000000327 0.25878906250001965 0.23828125000001177 0.21972656250000877 0.20312500000001077 0.18847656250001621 0.1757812500000186 0.1650390625000121 0.15624999999999195 0.14941406249999589 0.14453125000000011 0.14160156249999833 0.14062500000000039 0.14160156250000488 0.14453125000008799 0.14941406250002143 0.1562499999999879 0.16503906249991263 0.17578124999997563 0.18847656250000283 0.20312500000000744 0.21972656250000863 0.2382812500000116 0.25878906250001676 0.28125000000002415 0.30566406250003492 0.33203125000005201 0.36035156250007994 0.39062500000012507 
0.41503906249986616 0.38476562500002931 0.35644531250004519 0.33007812500003642 0.30566406250002581 0.28320312500001749 0.26269531250001205 0.24414062500000944 0.22753906250000949 0.21289062500001077 0.20019531250001049 0.18945312500000655 0.18066406249999972 0.17382812499999911 0.16894531250000033 0.16601562500000128 0.16503906250000452 0.16601562500001221 0.16894531250003125 0.17382812500001238 0.18066406249999112 0.1894531249999685 0.20019531249998268 0.21289062499999603 0.22753906250000244 0.24414062500000577 0.26269531250000899 0.28320312500001293 0.30566406250001749 0.33007812500002193 0.35644531250002409 0.38476562500001271 0.41503906249994765 
0.441406250000006 0.41113281250001033 0.38281250000001976 0.35644531250002015 0.33203125000001665 0.30957031250001249 0.28906250000000933 0.27050781250000749 0.25390625000000699 0.23925781250000683 0.22656250000000605 0.21582031250000394 0.20703125000000128 0.20019531250000044 0.19531250000000083 0.19238281250000189 0.19140625000000422 0.19238281250000816 0.19531250000001243 0.20019531250000566 0.20703124999999567 0.21582031249998757 0.22656249999999062 0.23925781249999617 0.25390625000000033 0.27050781250000328 0.28906250000000566 0.30957031250000827 0.33203125000001077 0.35644531250001188 0.38281250000000971 0.41113281249999911 0.44140624999997324 
0.46972656249993128 0.43945312499998623 0.41113281250000344 0.38476562500000777 0.36035156250000766 0.33789062500000633 0.317382812500005 0.29882812500000422 0.28222656250000372 0.2675781250000035 0.25488281250000289 0.24414062500000194 0.23535156250000094 0.2285156250000005 0.22363281250000064 0.22070312500000122 0.2197265625000023 0.22070312500000377 0.22363281250000461 0.22851562500000216 0.23535156249999833 0.24414062499999548 0.25488281249999606 0.26757812499999795 0.28222656249999989 0.29882812500000139 0.31738281250000272 0.337890625000004 0.360351562500005 0.38476562500000516 0.41113281250000389 0.43945312500000072 0.4697265625 
0.5 0.4697265625 0.44140625 0.4150390625 0.390625 0.3681640625 0.34765625 0.3291015625 0.3125 0.2978515625 0.28515625 0.2744140625 0.265625 0.2587890625 0.25390625 0.2509765625 0.25 0.2509765625 0.25390625 0.2587890625 0.265625 0.2744140625 0.28515625 0.2978515625 0.3125 0.3291015625 0.34765625 0.3681640625 0.390625 0.4150390625 0.44140625 0.4697265625 0.5 
