0.54974365234375 0.42864990234374989 0.33856201171875011 0.27917480468750044 0.263671875 0.27917480468750011 0.33856201171875011 0.42864990234375011 0.54974365234375 
0.42864990234375 0.30670166015625 0.21600341796875014 0.15625000000000044 0.140625 0.15625000000000011 0.21600341796875011 0.30670166015625006 0.42864990234375006 
0.33856201171875 0.21600341796875 0.125 * * * 0.12500000000000014 0.21600341796875006 0.33856201171875006 
0.2791748046875 0.15625 * * * * * 0.15625 0.2791748046875 
0.263671875 0.140625 * * * * * 0.140625 0.263671875 
0.27917480468749983 0.15624999999999983 * * * * * 0.15625 0.2791748046875 
0.33856201171874989 0.21600341796874989 0.12499999999999994 * * * 0.125 0.21600341796875 0.33856201171875 
0.42864990234374989 0.30670166015624989 0.21600341796874994 0.15625 0.140625 0.15625 0.21600341796875 0.30670166015625 0.42864990234375 
0.54974365234374989 0.42864990234374983 0.33856201171874994 0.2791748046875 0.263671875 0.2791748046875 0.33856201171875 0.42864990234375 0.54974365234375 
