-0.58169164048396671 -0.58169164048396671 -0.41058163810884452 -0.055360367269794875 -9.5879290625401724e-18 0.055360367269794319 0.41058163810884418 0.58169164048396671 0.58169164048396704 
-0.58169164048396671 -0.026331273214170947 0.37481652528860382 0.50000000000000089 8.6595605623549316e-17 -0.50000000000000144 -0.3748165252886041 0.026331273214170836 0.58169164048396682 
-0.41058163810884474 0.37481652528860354 1 * * * -1 -0.37481652528860365 0.41058163810884463 
-0.055360367269795763 0.5 * * * * * -0.50000000000000011 0.055360367269795652 
-9.5879290625401724e-18 8.6595605623549316e-17 * * * * * -8.6595605623549353e-17 9.5879290625401354e-18 
0.055360367269796207 -0.49999999999999956 * * * * * 0.50000000000000089 -0.055360367269794875 
0.4105816381088449 -0.37481652528860337 -1 * * * 1 0.37481652528860399 -0.41058163810884429 
0.58169164048396693 0.02633127321417102 -0.3748165252886036 -0.50000000000000011 -8.6595605623549353e-17 0.50000000000000011 0.37481652528860376 -0.026331273214170781 -0.58169164048396671 
0.58169164048396682 0.5816916404839666 0.41058163810884468 0.055360367269795652 9.5879290625401354e-18 -0.055360367269795652 -0.41058163810884452 -0.58169164048396671 -0.58169164048396693 
