0.5 0.44140624999999928 0.39062499999999689 0.34765625000000006 0.31250000000000033 0.28515624999999944 0.26562499999999994 0.25390624999999989 0.25000000000000017 0.25390624999999989 0.26562499999999989 0.28515624999999989 0.31250000000000067 0.3476562499999995 0.39062500000001044 0.44140625000000039 0.5 
0.44140625 0.38281249999999933 0.33203124999999861 0.28906249999999922 0.25390624999999933 0.22656249999999911 0.20703124999999944 0.19531249999999983 0.19140624999999994 0.19531249999999983 0.20703124999999947 0.22656249999999892 0.25390624999999956 0.28906250000000044 0.33203125000000316 0.382812500000001 0.44140625 
0.390625 0.33203124999999939 0.281249999999999 0.23828124999999895 0.20312499999999867 0.17578124999999825 0.15624999999999889 0.14453125 0.140625 0.14453125 0.15624999999999917 0.17578124999999672 0.20312499999999822 0.23828124999999961 0.28125000000000078 0.3320312500000005 0.39062500000000033 
0.34765624999999928 0.28906249999999917 0.23828124999999908 0.19531249999999889 0.16015624999999822 0.13281249999999634 * * * * * 0.13281249999999065 0.16015624999999703 0.195312499999999 0.23828124999999989 0.2890625 0.34765624999999967 
0.31249999999999772 0.25390624999999895 0.20312499999999922 0.16015624999999928 0.12499999999999901 * * * * * * * 0.12500000000000022 0.1601562499999995 0.20312499999999978 0.25390624999999994 0.3125 
0.28515625000000017 0.22656249999999967 0.17578124999999964 0.1328125 * * * * * * * * * 0.132812499999999 0.17578124999999972 0.2265625 0.28515625000000022 
0.26562500000000006 0.20703124999999983 0.15624999999999967 * * * * * * * * * * * 0.15625000000000011 0.20703125000000006 0.265625 
0.25390625000000017 0.1953125 0.14453125 * * * * * * * * * * * 0.14453125000000014 0.19531250000000011 0.25390625 
0.24999999999999983 0.19140625 0.140625 * * * * * * * * * * * 0.14062499999999981 0.19140625000000028 0.25 
0.25390625000000061 0.19531250000000022 0.14453125 * * * * * * * * * * * 0.14453125000000044 0.19531250000000122 0.25390625 
0.26562499999999978 0.20703125000000028 0.15625000000000105 * * * * * * * * * * * 0.15625000000000988 0.20703125000000416 0.26562500000000244 
0.28515625000000105 0.22656250000000006 0.17578124999999889 0.13281249999999478 * * * * * * * * * 0.13281250000002698 0.17578125000001066 0.22656250000000311 0.28515625000000006 
0.31250000000000105 0.25390625 0.20312499999999967 0.16015624999999978 0.12500000000000433 * * * * * * * 0.12499999999999234 0.16015625000000533 0.20312500000000266 0.25390624999999756 0.31249999999999623 
0.34765624999999445 0.28906249999999922 0.23828125 0.19531250000000033 0.16015625000000117 0.13281249999999956 * * * * * 0.13281249999999351 0.16015624999999595 0.19531249999999933 0.23828124999999711 0.28906249999998829 0.34765624999996092 
0.39062500000000966 0.33203125000000244 0.28125000000000078 0.23828125000000044 0.20312500000000044 0.17578125 0.15624999999999994 0.14453124999999989 0.140625 0.14453125000000011 0.15625000000000722 0.17578124999999994 0.20312499999999861 0.23828124999999889 0.28124999999999817 0.33203124999999756 0.39062500000000461 
0.44140624999999772 0.38281250000000011 0.33203125000000028 0.28906250000000022 0.25390625000000017 0.22656250000000006 0.20703125 0.1953125 0.19140625000000014 0.19531250000000056 0.20703125000000203 0.22656250000000039 0.25390624999999961 0.28906249999999939 0.33203124999999917 0.38281249999999917 0.44140625 
0.5 0.44140625 0.390625 0.34765625 0.3125 0.28515625 0.265625 0.25390625 0.25 0.25390625 0.265625 0.28515625 0.3125 0.34765625 0.390625 0.44140625 0.5 
