1 1.0317381600503357 1.0644511538674579 1.0981343904105092 1.1327799376420487 1.1683762831683648 1.2049080979376408 1.2423560052134295 1.2806963574440007 1.3199010235739184 1.3599371896224057 1.4007671754841318 1.4423482709521396 1.4846325940673357 1.5275669749200964 1.5710928680396046 1.6151462964420857 1.6596578303299911 1.7045526032842844 1.7497503686020568 1.795165598183553 1.8407076260713198 1.8862808383920093 1.9317849110542944 1.9771150960579322 2.0221625568462267 2.0668147525242482 2.1109558701527575 2.1544673039149944 2.1972281789309127 2.239115917472593 2.2800068438869081 2.319776824715853 
1.4102260349256883 1.4550506343902772 1.5012549859227922 1.5488386660584315 1.5977994694103421 1.6481365299856683 * * * * * * * * * * * * * * * * * * * * * 2.9716739516029058 3.0340090041325269 3.0953384948953033 3.1554755141752731 3.214228475191268 3.2714096734319233 
1.45499141461843 1.5012275935835391 1.5488862994693424 1.5979663504111525 1.6484649825465274 1.7003793858724734 * * * * * * * * * * * * * * * * * * * * * 3.0651778483324228 3.1296684486854951 3.1931277092526953 3.2553426451155478 3.3161142645012256 3.3752553637920011 
1.5011778000007852 1.5488667630514092 1.5980208359608472 1.6486363697557649 1.7007081464555365 1.7542262314459853 * * * * * * * * * * * * * * * * * * * * * 3.1616115347730225 3.2283286447903072 3.2940129955756592 3.3583843329870673 3.4212392213611098 3.4823974702183551 
1.5488302986344882 1.5980171312440858 1.6487113153216468 1.7009050519500246 1.7545934454504657 * * * * * * * * * * * * * * * * * * * * * * * 3.3300535277332446 3.3981218233016892 3.4647286658212355 3.5297205291445009 3.592940632188975 
1.597995449950673 1.6487309347286325 1.7010154285633818 1.7548309561449589 1.810154598299007 * * * * * * * * * * * * * * * * * * * * * * * 3.4352148135555316 3.5056632787755064 3.5745308737220962 3.6416859935089079 3.7069928107971513 
1.648721270701188 1.7010639931516824 1.7550005176355641 1.8105006760156046 1.8674970695290645 * * * * * * * * * * * * * * * * * * * * * * * 3.543931943056537 3.6168193510233175 3.6879469524477404 3.7572665139677288 3.8246653941875803 
1.7010573018480473 1.7550720850317054 1.8107359425177654 1.868029318348041 1.9269251864525372 * * * * * * * * * * * * * * * * * * * * * * * 3.6568114291089153 3.7318335343580138 3.8051328235202364 3.8765905521018773 3.9460733063383215 
1.755054656958424 1.8108037020767052 1.8682610154527515 1.9274171301362348 1.9882632621461966 * * * * * * * * * * * * * * * * * * * * * * * 3.7735610916423976 3.8507354456603275 3.9261842803229223 3.9997702639942752 4.0713351193295333 
1.8107660721204493 1.8683067081305431 1.9276149894695482 1.9886864712668468 2.0515141598051834 2.1160863717381679 * * * * * * * * * * * * * * * * * * * * * 3.8137928190118684 3.8943599689340043 3.9735965098787478 4.0511868627215719 4.1269115034436723 4.2005731690834809 
1.8682459574326229 1.9276321823006439 1.9888454467117764 2.0518845253866305 2.1167459078939959 2.1834258088165077 * * * * * * * * * * * * * * * * * * * * * 3.9360410469293856 4.0189404277462266 4.1004082989001818 4.1802097207974134 4.2581177120794464 4.3339136749209084 
1.9275504501657137 1.9888346928068654 2.0520053093363488 2.1170621673127092 2.1840027674515334 2.2528268865441858 * * * * * * * * * * * * * * * * * * * * * 4.0622137353685304 4.1474811709847685 4.2312642277270323 4.3133489662338782 4.393501493374532 4.471486862773002 
1.988737469583014 2.0519724852940295 2.1171533536275833 2.1842786437106891 2.2533417478487943 2.3243296879343416 2.3972148884253004 * * * * * * * * * * * * * * * * * * * 4.103805485863842 4.1925170328127885 4.2801153397885061 4.3662716413379883 4.4507139440037822 4.5331835440423838 4.6134270923841481 
2.0518667734884102 2.1171073934075095 2.1843543866745216 2.2536043986365861 2.3248474150121257 2.398065437087908 2.4732299950402239 2.5503030320831761 * * * * * * * * * * * * * * * * * 4.1434125230804595 4.2355226238378529 4.3267814144745609 4.4168833807420054 4.5055240922467377 4.5924179495387962 4.6772904067825722 4.7598729885399056 
2.117000016610874 2.1843040596698096 2.2536767029622728 2.3251127102409717 2.3985994780615139 2.4741159654147222 2.551631418951398 2.6311048256123781 2.712483968449042 * * * * * * * * * * * * * * * 4.1808309151896763 4.2763171882651747 4.3711843205629908 4.465140865030218 4.5578899922040792 4.6491347795660456 4.7385847954831402 4.8259557015312957 4.9109675764610419 
2.1842008108157303 2.2536293935511758 2.325190876596654 2.3988783689327549 2.4746772248353071 2.5525641112679573 2.6325060175969903 2.7144594057074247 2.7983692389025006 2.8841678271628641 * * * * * * * * * * * * * 4.2158790434781874 4.3147372523335052 4.413185380459983 4.51094804400093 4.6077392472971423 4.7032664206893902 4.7972345146973501 4.8893496912937344 4.9793205956346354 5.066858421450668 
2.2535347872103153 2.3251523305589314 2.3989693374980465 2.4749775257033542 2.5531605996764837 2.6334933834830014 2.7159409214172037 2.8004575921635881 2.8869861785191606 2.9754568878548415 3.0657864177042122 * * * * * * * * * * * 4.2484101107526397 4.350641742211331 4.4526540226887992 4.5541895856877437 4.6549759737107683 4.7547294044834425 4.853158365781125 4.9499669691199877 5.0448577590959225 5.1375334341103525 5.2276977730713101 
2.3250696602781398 2.3989437723478693 2.4750862766635509 2.5534877534058817 2.6341305673177762 2.7169880405677094 2.8020236034776027 2.8891899357638811 2.9784280873933042 3.0696665857044994 3.1628205928891657 3.2577913710478548 3.3544197648453267 3.4526167184496801 * * * * * 4.0676855574888124 4.1728591465757496 4.2783271124213611 4.3839260138028129 4.489484012058675 4.5947621504612384 4.6995030465043106 4.8034341296770489 4.9062710614447216 5.007720953445304 5.1074852791691541 5.2052623395291011 5.3007491305577048 5.3936427137610208 
2.3988752939658617 2.4750766188032509 2.5536176897610132 2.6344881745308864 2.7176693502983151 2.8031333105491458 2.8908421580436516 2.9807471892957773 3.0727880655747533 3.1668919486245439 3.262972499178598 3.3609282531343867 3.4606381237327994 3.5619909051812617 3.6648702518410277 3.7691205062690383 3.8746176781397872 3.9812977259566664 4.0888117024547146 4.1969335960895515 4.3055740568353444 4.4145308472639915 4.5236058675727415 4.6325888984330108 4.7412400758610769 4.8492994098937174 4.9564915469489268 5.0625292254108976 5.1671162184273083 5.2699499382801083 5.370723703661997 5.4691286461440489 5.5648553123328091 
2.4750237699627298 2.5536258467125332 2.6346414865171583 2.7180596301540576 2.8038606672586837 2.8920156753165478 2.9824856545305343 3.0752207659483584 3.1701595802574589 3.2672283502481303 3.3663403420550804 3.4673953809423237 3.5702805046172972 3.6748769866037012 3.7810565698583876 3.8886753633413322 3.997588745295066 4.1076439968735317 4.218612637522547 4.3302848211526426 4.4424832487884052 4.5550042394633428 4.6676316379652363 4.7801348211813055 4.8922640582878714 5.0037526563462631 5.1143197968464786 5.2236732306957281 5.331511767642243 5.4375275669595116 5.5414082236560489 5.6428386492998381 5.7415027821737796 
2.5535894580625751 2.6346686148369756 2.7182376371938166 2.8042848804069282 2.8927899955541561 2.983723196043186 3.0770445321305466 3.1727031808894495 3.2706367658256177 3.3707707373946332 3.4730178879713534 3.5772781813129537 3.6834393017515725 3.7913783645458623 3.9009609586849976 4.0120397756508588 4.1244567206824234 4.2380379339196494 4.3525809633322678 4.4678782659904126 4.5837236712535976 4.6998983975651791 4.8161705849613998 4.9322943124494536 5.0480084136090211 5.1630373439924089 5.2770929234620239 5.3898763323090844 5.5010801367512796 5.6103902664595369 5.717487913918502 5.822051346724944 5.923757644653926 
2.6346490888175671 2.7182843888276991 2.8044883437038877 2.8932488284658358 2.9845448576649298 3.0783458734364699 3.1746110575212572 3.273288664651838 3.3743153879555816 3.4776157806002432 3.5831017814303876 3.6906724301502041 3.800213878469596 3.9115996237905089 4.0246901153959529 4.1393322265163599 4.2553591536997351 4.3725885907870072 4.4908205696534989 4.6098434392924137 4.729436293486815 4.8493659762323302 4.9693862737711818 5.0892376325182704 5.2086471782064967 5.3273294823916055 5.4449878308190227 5.5613157427197333 5.675998605885594 5.7887153658631778 5.8991402404547131 6.0069444432348575 6.1117978974932408 
2.7182818284590451 2.8045550921926004 2.8934782288399452 2.9850387586586065 3.079215120134116 3.1759760193489397 3.2752797875864355 3.3770737534438373 3.4812936362141902 3.5878629677466569 3.6966925503966586 3.8076799590202306 3.9207090952389794 4.035649802391208 4.152357549679456 4.270673194013602 4.3904228279214426 4.5114177216457199 4.6334543671601622 4.7563146313106586 4.8797660246172283 5.0035620914556969 5.1274429263759824 5.2511358202096972 5.374356038380216 5.4968077324628606 5.618184984564353 5.7381729825152892 5.8564493222160419 5.9726854317676361 6.0865481102792263 6.1977011725000919 6.3058071887055274 
