1.0005647456975304 1.1334261891524442 1.2813307528548687 1.4428328322773634 1.6156889097937466 1.7957686895717577 1.9677777343238132 2.1245656655089058 2.2596074644969 
1.1333772456975304 1.2838735246204682 1.4514232378279228 1.6343947120132167 1.8302005272899609 2.034189120580514 2.2303633330187078 2.4107058543088842 2.5677028240294741 
1.2840332700566288 1.4545678957104695 1.6444466740177293 * * * 2.5386660350525192 2.7447320654869172 2.9226329388619834 
1.4549440366662814 1.6481850839202612 * * * * * 3.134731430258431 3.3363195297226245 
1.6486675844472005 1.8676383782120614 * * * * * 3.5521160709773008 3.780545314041833 
1.8681851229377635 2.1163115391592306 * * * * * 4.0250748309417483 4.2839190743555493 
2.1164471698128557 2.3976112345192266 2.7112342099851072 * * * 4.1855526911950447 4.5207545352715943 4.814063489281196 
2.3975378462528365 2.7161384712328416 3.0713859064474534 3.4600136324836508 3.8745345466773733 4.306378402062248 4.7208819294833866 5.1041747650497946 5.4365373525564227 
2.7160864980253807 3.0769839931235579 3.4793500044413039 3.9194717295819688 4.3890372218244176 4.8782259830720793 5.3506892777310684 5.7904774199969866 6.1754991324828516 
