-2.2765234840404438 -2.2765234840404447 -2.2757850807736197 -2.2712376134170933 -2.2589538796352135 -2.2345937332570878 -2.1937103907609474 -2.1319867371476393 -2.0454401027712921 -1.9306266854915841 -1.7848796540701404 -1.6066225661114724 -1.3957949097789328 -1.1543406052644225 -0.8864236855463441 -0.59852945427933302 -0.29981942267383938 -0.0011093910683531161 0.28678484019862971 0.55470175991674808 0.79615606443123377 1.0069837207638248 1.1852408087226589 1.3309878401439441 1.445801257423688 1.5323478918000732 1.5940715454132293 1.6349548879092282 1.6593150342875309 1.6715987680694071 1.6761462354259504 1.676884638692804 1.6768846386927991 
-2.2765234840404438 -2.238217588888423 -2.2006453645380999 -2.1621516532541198 -2.1201137878177425 -2.0713350566511419 -2.0123070687521949 -1.9394099976686734 -1.8490905619219553 -1.738049946012576 -1.6034763320614818 -1.4433638895056744 -1.2569548179614516 -1.0452546451014657 -0.81128396931078106 -0.56022355912731769 -0.29981942267384348 -0.039415286220371978 0.21164512396308635 0.4456157997537829 0.65731597261377572 0.84372504415802974 1.003837486713886 1.1384111006649544 1.2494517165743362 1.33977115232105 1.4126682234045174 1.4716962113034222 1.5204749424700625 1.5625128079064536 1.601006519190445 1.6385787435407781 1.6768846386927991 
-2.2757850807736446 -2.2006453645381008 -2.1293054293281086 -2.0607884825961036 -1.993332955730551 -1.924579406526262 -1.851721646561111 -1.7716324472441041 -1.680983546160203 -1.5763830289664826 -1.4545606552906305 -1.3126556116370109 -1.1487242214597899 -0.96261782322176781 -0.75611228155986787 -0.53272873184871083 -0.29981942267384493 -0.066910113498980045 0.15647343621217608 0.3629789778740819 0.54908537611211272 0.71301676628935184 0.85492180994299471 0.97674418361885162 1.0813447008125758 1.1719936018964736 1.2520828012134624 1.3249405611786005 1.3936941103828993 1.4611496372484596 1.5296665839804691 1.6010065191904617 1.6761462354260035 
-2.2712376134171075 -2.1621516532540981 -2.0607884825960876 -1.9665605801635624 -1.8782825510833765 -1.7941951777953944 -1.7119982578618025 -1.6288847601444465 -1.5415817952906701 -1.4464081299605382 -1.3393582426374664 -1.2162408909250995 -1.0731010381202093 -0.90857683285787505 -0.72346457881417003 -0.51763795812568436 -0.29981942267384537 -0.082000887222008018 0.12382573346647407 0.30893798751018342 0.47346219277252127 0.61660204557742038 0.73971939728980907 0.84676928461289835 0.94194294994304206 1.0292459147968236 1.112359412514178 1.1945563324477684 1.2786437057357545 1.3669217348159439 1.4611496372484685 1.5625128079064674 1.6715987680694171 
-2.2589538796350372 -2.1201137878176572 -1.9933329557305084 -1.8782825510833585 -1.7741869953690199 -1.6797297252026164 -1.5929800025043315 -1.5113339587123291 -1.4314697230886042 -1.3493168714786541 -1.2600118499316708 -1.1576579007981911 -1.0340077119630942 -0.88702363798003081 -0.71972793080518038 -0.51871773451857162 -0.29981942267384415 -0.080921110829120388 0.12008908545747235 0.28738479263233391 0.4343688666153902 0.55801905545047925 0.66037300458399628 0.74967802613101053 0.83183087774098197 0.91169511336472064 0.99334115715673099 1.0800908798550206 1.1745481500214279 1.27864370573577 1.3936941103829212 1.520474942470083 1.6593150342875365 
-2.2345937332568777 -2.0713350566510416 -1.924579406526209 -1.7941951777953662 -1.6797297252026044 -1.580223574791664 -1.4940441221242617 -1.4187387213031037 -1.3509074551526035 -1.2861151551249701 -1.2189004386960516 -1.1430380000228446 -1.0375248420498222 -0.9009275810189955 * * * * * 0.3012887356713112 0.43788599670210487 0.54339915467505528 0.6192615933483665 0.68647630977733309 0.75126860980499421 0.81909987595551326 0.89440527677668558 0.98058472944409769 1.0800908798550439 1.1945563324478061 1.3249405611786433 1.4716962113034626 1.6349548879092641 
-2.1937103907609021 -2.012307068752142 -1.8517216465610702 -1.7119982578617738 -1.5929800025043144 -1.4940441221242533 -1.4138498561809874 -1.3501091728556185 -1.2993619872849598 -1.2567756788049715 -1.2160524159877584 * * * * * * * * * * * 0.61641357064012026 0.65713683345736118 0.69972314193737317 0.75047032750805276 0.81421101083343861 0.89440527677671788 0.99334115715678639 1.1123594125142462 1.2520828012135332 1.4126682234045791 1.5940715454132695 
-2.1319867371476411 -1.939409997668649 -1.7716324472440745 -1.6288847601444196 -1.5113339587123076 -1.4187387213030869 -1.3501091728556083 -1.3034201869365161 -1.2752741013116058 -1.2605072171052931 * * * * * * * * * * * * * 0.66086837175771307 0.67563525596404472 0.70378134158898031 0.75047032750809306 0.81909987595558709 0.91169511336481723 1.0292459147969324 1.1719936018965831 1.3397711523211449 1.5323478918001179 
-2.0454401027712881 -1.849090561921938 -1.6809835461601785 -1.541581795290643 -1.4314697230885769 -1.3509074551525782 -1.2993619872849378 -1.2752741013115882 -1.2756193682946206 * * * * * * * * * * * * * * * 0.67598052294707878 0.67563525596408902 0.69972314193746143 0.75126860980511978 0.83183087774113085 0.94194294994320282 1.0813447008127395 1.2494517165744998 1.4458012574238712 
-1.9306266854915575 -1.7380499460125596 -1.5763830289664591 -1.4464081299605089 -1.3493168714786201 -1.2861151551249348 -1.2567756788049362 -1.2605072171052456 * * * * * * * * * * * * * * * * * 0.66086837175780211 0.65713683345750362 0.68647630977752272 0.74967802613122358 0.84676928461312073 0.97674418361907323 1.1384111006651669 1.330987840144144 
-1.7848796540702032 -1.6034763320614842 -1.4545606552906079 -1.3393582426374313 -1.2600118499316268 -1.2189004386960016 -1.216052415987722 * * * * * * * * * * * * * * * * * * * 0.61641357064032332 0.61926159334864217 0.66037300458428805 0.73971939729010294 0.85492180994328193 1.0038374867141506 1.1852408087228621 
