0 -1.0408340855860843e-17 2.9837243786801082e-16 8.1414042174543511e-14 -9.8873687015554879e-13 5.888345366855674e-14 1.4388629177020107e-12 1.4308693119247096e-13 9.0285418030688902e-12 4.6937453923590056e-13 -6.5001615201509821e-12 -4.4482473260387678e-13 1.3470891069289337e-12 1.9248491689438652e-13 -1.1185163906191065e-11 1.0287604101932857e-12 2.111921748593204e-13 2.747385652313028e-12 -3.9921954630983691e-12 -7.6078032762438852e-14 -1.0834416697136362e-11 5.9616200864809343e-13 6.5425720396916631e-12 -2.4989732505531492e-12 -2.0508733600266282e-12 -8.8429263911393718e-14 2.1248836024057027e-12 1.74422976062516e-13 -3.6559644200906405e-12 4.5908415957640614e-13 1.0680206719015928e-12 -2.3319887687556218e-13 -1.0656702372861322e-12 -5.6826071626048247e-14 -9.0941143504608135e-13 5.6607496468075169e-13 3.0467850464788171e-12 4.9832360460300151e-13 -2.1392054794233673e-12 4.9971832227768687e-13 6.9731720397925301e-13 6.2058691518984688e-13 -7.7962636346740055e-13 7.352313202702021e-13 1.0779044323783182e-11 7.9491968563161208e-13 3.7135294839174549e-12 -5.3718141046488199e-13 -4.1840142461779806e-12 7.0748962244238101e-13 -3.769540235509794e-12 7.0510264293943692e-13 -1.2748413436014516e-12 4.2299497238218464e-14 3.2911173786231984e-12 2.9212743335449431e-13 -5.7234772476988383e-13 6.5052130349130266e-13 7.2272743345536128e-13 1.3846562785246874e-13 -7.0558023399641678e-13 -1.3981432114493209e-13 -4.5699121570264012e-17 3.4735127101004348e-17 -0 
0 0.0064963373273411078 0.012946375416129759 0.019303912906114103 0.025522939899403688 0.031557723567679524 0.037362883315026206 0.042893454874779607 0.048104945186921023 0.052953383068193687 0.057395374723073503 0.061388177976526549 0.064889815146131041 0.067859251233567883 0.070256670954728484 0.072043893546367546 0.073184965653225256 0.073646967695516499 0.073401056375277163 0.072423746772255757 0.070698410530167705 0.068216921472273678 0.064981294027811762 0.061005039574492458 0.056313926299865848 0.05094605291913451 0.044951501609569074 0.038391827106667303 0.031339499177143314 0.023877494198556292 0.01609865753814807 0.0081039768540178796 -4.029225064706583e-13 -0.0081039768543627721 -0.016098657538162441 -0.02387749419831851 -0.0313394991772021 -0.038391827106498466 -0.044951501609524887 -0.050946052919111057 -0.056313926300215845 -0.061005039574527041 -0.064981294025929101 -0.068216921471223019 -0.07069841052977352 -0.072423746771970984 -0.073401056375329815 -0.073646967695537316 -0.073184965654959647 -0.072043893548089211 -0.070256670959938511 -0.067859251235239837 -0.064889815146928737 -0.061388177977171554 -0.057395374723872294 -0.052953383067295995 -0.048104945183865766 -0.042893454873248749 -0.037362883313822898 -0.03155772356733641 -0.025522939899776331 -0.019303912906247472 -0.01294637541617711 -0.0064963373273545337 -2.4007275433234667e-17 
4.163336342344337e-17 0.012946375416136063 0.025800946250820217 0.038472099385090761 0.050868595509040465 0.062899734457012274 0.074475498068438339 0.085506668758105087 0.095904926866388351 0.10558293610121985 0.11445443422078974 0.12243435586125759 0.12943902649991978 0.13538648085103488 0.14019697433892314 0.1437937694608723 0.14610428418371713 0.14706168063520081 0.14660694632608806 0.1446914822014696 0.14128016901381291 0.13635481515443021 0.12991771142465414 0.1219946617117002 0.11263659677859339 0.10191946152826853 0.089943269662581093 0.076830971040565355 0.062727147791236226 0.047797583154723919 0.032228853918706779 0.016224651401460947 -2.0112730925170297e-13 -0.016224651401730281 -0.032228853918815761 -0.047797583154724793 -0.062727147791268811 -0.07683097104054816 -0.089943269662582315 -0.10191946152828019 -0.11263659677862869 -0.12199466171149281 -0.12991771142390252 -0.1363548151538358 -0.14128016901351625 -0.14469148220139089 -0.14660694632628396 -0.14706168063570724 -0.14610428418493937 -0.14379376946255079 -0.14019697434141493 -0.13538648085261257 -0.12943902650086583 -0.1224343558618386 -0.11445443422102855 -0.10558293610064705 -0.095904926865052073 -0.085506668757033819 -0.07447549806766067 -0.062899734456667827 -0.050868595509046467 -0.038472099385145848 -0.025800946250863082 -0.012946375416142415 6.3441005920816806e-15 
7.1687447644741553e-15 0.019303912906139579 0.038472099385074877 0.057369110078375557 0.07586003477168729 0.093810736319352883 0.11108804690546971 0.12755992254575166 0.1430955589192934 0.15756548068692955 0.17084162776042816 0.18279747624134723 0.19330824998298207 0.20225130174732531 0.20950676999125686 0.21495864387615216 0.21849638475433936 0.22001724243715232 0.21942935999460464 0.21665569710931826 0.21163876401091058 0.20434615020053304 0.19477663236749448 0.18296577950648274 0.16898873907452494 0.15295905407570273 0.13502648563378133 0.11537525523823891 0.094220964269544474 0.071811003914383678 0.048427688179644782 0.024381469653076956 -1.3225379393076919e-13 -0.024381469653298155 -0.048427688179796126 -0.071811003914483404 -0.094220964269632348 -0.11537525523830516 -0.13502648563383596 -0.15295905407573629 -0.1689887390745119 -0.18296577950633491 -0.19477663236717246 -0.20434615020025432 -0.21163876401079129 -0.21665569710938892 -0.21942935999490787 -0.22001724243773907 -0.21849638475530903 -0.21495864387743041 -0.2095067699927578 -0.20225130174852624 -0.19330824998380991 -0.18279747624184139 -0.17084162776057638 -0.15756548068663345 -0.14309555891864759 -0.12755992254511136 -0.11108804690497803 -0.093810736319089871 -0.075860034771628032 -0.057369110078413679 -0.038472099385137543 -0.019303912906115085 5.404565683875262e-13 
6.6232733583352194e-14 0.025522939899589425 0.050868595508951453 0.07586003477158286 0.10032100763619908 0.1240762333813514 0.14695163039550418 0.16877448050090738 0.18937352926775747 0.20857903529067384 0.22622279545690516 0.24213819094135663 0.25616032222564833 0.26812633389013851 0.27787607323113472 0.2852532770847247 0.29010752191076605 0.292297170151049 0.29169346733436774 0.28818580995639925 0.28168816650229045 0.27214690884993242 0.25955056390256703 0.24394032019610845 0.22541514962697429 0.20412659496700503 0.18027396326577083 0.15410370424717362 0.12589976059053784 0.095985608053555105 0.064743592436399017 0.032599302107583564 -1.0668957072017574e-13 -0.032599302107783168 -0.064743592436574487 -0.095985608053713894 -0.1258997605906908 -0.15410370424731332 -0.18027396326588829 -0.20412659496708602 -0.22541514962700113 -0.24394032019605952 -0.25955056390245718 -0.27214690884985321 -0.28168816650231798 -0.28818580995657672 -0.2916934673347274 -0.29229717015161671 -0.29010752191155753 -0.28525327708568865 -0.27787607323216745 -0.2681263338910358 -0.25616032222631857 -0.24213819094177616 -0.22622279545706114 -0.20857903529055985 -0.18937352926744686 -0.16877448050055496 -0.14695163039521841 -0.12407623338119472 -0.10032100763618093 -0.07586003477167684 -0.050868595509145617 -0.025522939899970055 -1.2954962003946285e-12 
8.2562105300591302e-13 0.031557723567431036 0.06289973445659082 0.09381073631902416 0.12407623338118527 0.15348285370127435 0.18181858877130636 0.20887293586850023 0.23443694108483529 0.25830315456759378 0.28026552517687447 0.3001192806945443 0.31766086555313611 0.3326880479516694 0.3450003715689145 0.35440021783811321 0.36069484345735103 0.36369979743917724 0.36324398884591375 0.35917631847484427 0.35137353465693966 0.33974986564735765 0.3242715915384452 0.30497860656490028 0.28199684299493877 0.25551830897345629 0.22578989619214146 0.1931271324210718 0.15787727155288866 0.12041738572911867 0.081242197881844794 0.04091061872519558 -9.489828860775674e-14 -0.040910618725383943 -0.081242197882036932 -0.12041738572932573 -0.1578772715531141 -0.19312713242129392 -0.22578989619233597 -0.25551830897360234 -0.2819968429950272 -0.30497860656493536 -0.32427159153845603 -0.33974986564740189 -0.35137353465707083 -0.35917631847509623 -0.36324398884630399 -0.36369979743971026 -0.36069484345801561 -0.35440021783886655 -0.34500037156968333 -0.33268804795235463 -0.31766086555367251 -0.30011928069490201 -0.28026552517704462 -0.25830315456758851 -0.23443694108470503 -0.20887293586832723 -0.18181858877116402 -0.15348285370121462 -0.12407623338123464 -0.093810736319185961 -0.062899734456830184 -0.031557723567554624 -3.0790185216271006e-14 
-4.7448913485161682e-13 0.037362883313501231 0.074475498067418738 0.1110880469048468 0.14695163039516843 0.18181858877117385 0.21544272601358735 0.24757939491788114 0.27798543583621083 0.30641897746048702 0.33263912409370472 0.3564055703329071 0.37747820500661222 0.39561680414389316 0.41058099213872384 0.42213080086977384 0.43002838028545215 0.43404160893070609 0.43395021701924902 0.42955412378952929 0.42068218166919613 0.40720045677021027 0.38902958414420585 0.36619353227260404 0.33886259801514534 0.3072775635406691 0.27171597100190764 0.23259588719200294 0.19032610199775127 0.14524556966629526 0.09801081027312801 0.049355638312231803 -8.4539962790531895e-14 -0.049355638312403728 -0.098010810273325699 -0.14524556966654711 -0.19032610199807087 -0.23259588719233187 -0.27171597100219991 -0.30727756354088936 -0.33886259801529106 -0.36619353227269408 -0.38902958414427974 -0.40720045677032468 -0.42068218166939708 -0.4295541237898382 -0.43395021701966524 -0.43404160893121585 -0.43002838028603257 -0.42213080087038979 -0.41058099213932786 -0.39561680414443162 -0.37747820500704465 -0.35640557033321174 -0.33263912409387686 -0.30641897746053992 -0.27798543583617874 -0.24757939491781411 -0.21544272601353656 -0.18181858877118459 -0.14695163039528195 -0.11108804690511133 -0.074475498067896648 -0.037362883314170418 5.7303505197253912e-13 
-5.916610503241096e-12 0.042893454871861143 0.085506668756596002 0.12755992254494414 0.16877448050048591 0.20887293586830594 0.24757939491781866 0.28461946797370397 0.31972005370038448 0.35260892183391929 0.38301411603143021 0.41066320845492837 0.43528244110699399 0.45659580043325637 0.47432413733953388 0.48818465322762655 0.49789152333619968 0.50315908098976625 0.5037092918780669 0.4992836069495169 0.48965347257058689 0.47461773253824274 0.45400044862244388 0.42776406685564511 0.39619607707111421 0.35961636219264487 0.31822560040664771 0.27269013424092187 0.22353650755683629 0.17067358037235134 0.11515517639400009 0.057976267502919676 -7.1337448415225805e-14 -0.057976267503052237 -0.11515517639417491 -0.17067358037263439 -0.22353650755730853 -0.27269013424140354 -0.31822560040707304 -0.35961636219294202 -0.39619607707129822 -0.42776406685575069 -0.45400044862252414 -0.47461773253838135 -0.4896534725708363 -0.49928360694988361 -0.50370929187852298 -0.50315908099027573 -0.49789152333673126 -0.48818465322815247 -0.47432413734002671 -0.45659580043368869 -0.43528244110734432 -0.41066320845518467 -0.38301411603159113 -0.35260892183399617 -0.31972005370040052 -0.28461946797369181 -0.24757939491781414 -0.20887293586834602 -0.16877448050061533 -0.12755992254524895 -0.085506668757334564 -0.042893454874034953 -2.1135306829220503e-12 
3.4023775127377131e-12 0.048104945184340907 0.095904926865097606 0.14309555891861675 0.18937352926740908 0.23443694108467436 0.27798543583615509 0.31972005370037754 0.35934281046694105 0.39655599584650519 0.43106121904556005 0.46255823085964726 0.49074352274010008 0.51530864227090123 0.53593812764005511 0.5523071305561299 0.56407951521948985 0.57090887900522336 0.57244728663526168 0.56836636268818241 0.55838134133231221 0.54222407670099571 0.51950642025407379 0.48993966515954696 0.45421770253025873 0.41288723309379549 0.3654829202115944 0.31352020360912952 0.25811630969020455 0.1969821327730423 0.13276717475053887 0.06679493306659505 -6.8213762224941729e-14 -0.066794933066636183 -0.13276717475062491 -0.19698213277327567 -0.25811630969100946 -0.31352020360983041 -0.36548292021222456 -0.41288723309415404 -0.45421770253044608 -0.48993966515961507 -0.51950642025407656 -0.54222407670110517 -0.5583813413326042 -0.56836636268863505 -0.57244728663579403 -0.57090887900576426 -0.56407951522000033 -0.55230713055659375 -0.53593812764046478 -0.51530864227124973 -0.49074352274038019 -0.46255823085985581 -0.43106121904569888 -0.39655599584658291 -0.35934281046697325 -0.3197200537003847 -0.27798543583616009 -0.23443694108469881 -0.18937352926746848 -0.14309555891870351 -0.095904926865095316 -0.048104945183598258 1.4309637198233847e-12 
-5.3855129211428004e-14 0.052953383067708588 0.10558293610082274 0.15756548068666959 0.20857903529053867 0.25830315456754838 0.30641897746049446 0.3526089218339476 0.39655599584652823 0.43794273616174861 0.47644982103217132 0.51175441778915187 0.5435282632519377 0.57143528560395185 0.59512825734586361 0.61424374658559022 0.62839523091044669 0.6371671536246194 0.64012026992178206 0.63683138316939591 0.62698493989856363 0.61038025727050627 0.58619477812082266 0.55300217512036021 0.5130286920226087 0.4679083687499212 0.41351226755554932 0.35457874149451779 0.29581829354649009 0.22439308996872775 0.15080685826850407 0.07576827408369631 -1.6036645973293207e-13 -0.075768274083505879 -0.15080685826839887 -0.22439308996848747 -0.29581829354830308 -0.35457874149540514 -0.41351226755658527 -0.46790836875024044 -0.51302869202274737 -0.55300217512033545 -0.58619477812057552 -0.61038025727050993 -0.62698493989892023 -0.63683138317001675 -0.64012026992246218 -0.63716715362523002 -0.62839523091095195 -0.61424374658600045 -0.59512825734619712 -0.57143528560422208 -0.54352826325215065 -0.51175441778931097 -0.47644982103227945 -0.43794273616181145 -0.39655599584655549 -0.35260892183395104 -0.30641897746048724 -0.25830315456754166 -0.20857903529053606 -0.15756548068665482 -0.10558293610073088 -0.052953383067399828 5.1615816735225828e-13 
-7.1186500658155414e-13 0.057395374724633547 0.11445443422123711 0.17084162776059728 0.22622279545701782 0.28026552517698106 0.33263912409380747 0.38301411603151947 0.43106121904562483 0.47644982103220435 0.51884605054313304 0.5579106056181804 0.59329646659253554 0.62464629990009601 0.65158853325433075 0.67372974822103793 0.69064001273103515 0.70182961535214261 0.70672791995832573 0.7047242805220465 0.69546341754002727 0.67954648396697315 0.65569539924925813 0.61708625428887709 0.57171822581204179 0.52747873803086009 0.46193976625564331 0.39195206200939742 * * * * * * * * * -0.3919520620093972 -0.46193976625795174 -0.52747873803060419 -0.57171822581211507 -0.61708625428881858 -0.65569539924828679 -0.67954648396676764 -0.69546341754053875 -0.70472428052303926 -0.70672791995928208 -0.70182961535285848 -0.69064001273152609 -0.67372974822137577 -0.651588533254575 -0.62464629990028142 -0.59329646659267843 -0.5579106056182872 -0.51884605054320498 -0.47644982103224309 -0.43106121904563449 -0.3830141160315057 -0.33263912409377672 -0.28026552517693953 -0.22622279545696999 -0.17084162776054607 -0.11445443422119547 -0.057395374724695324 4.9894850760139837e-14 
-4.4422653853239702e-13 0.061388177977016178 0.122434355861715 0.18279747624172388 0.24213819094166658 0.30011928069480076 0.35640557033311532 0.41066320845508913 0.46255823085975994 0.51175441778921815 0.55791060561820649 0.60067782208564635 0.63969678102916783 0.67459605023427049 0.70498987164222571 0.73047134808437519 0.75059151489270792 0.76480802286576954 0.7723775581292337 0.77220553750514076 0.76319404920176592 0.74957919634584591 0.73329073174859039 0.68173435638475655 0.62361250649333555 * * * * * * * * * * * * * * * -0.62361250649380418 -0.68173435638544466 -0.73329073174521453 -0.74957919634547987 -0.76319404920266765 -0.77220553750702314 -0.77237755813066766 -0.76480802286657523 -0.75059151489311116 -0.73047134808458014 -0.70498987164234594 -0.67459605023435654 -0.63969678102923688 -0.60067782208569986 -0.55791060561824113 -0.51175441778923025 -0.46255823085974745 -0.41066320845505239 -0.35640557033305531 -0.30011928069472027 -0.24213819094157071 -0.18279747624162296 -0.12243435586162973 -0.061388177976951716 7.7200989068590703e-13 
-9.394191447596882e-13 0.064889815146071492 0.12943902650043576 0.19330824998355203 0.25616032222614277 0.31766086555353706 0.37747820500692536 0.43528244110722697 0.49074352274025973 0.5435282632520313 0.59329646659257418 0.6396967810291716 0.68236361610868101 0.72091705553374141 0.75496667515133853 0.78411497943450703 0.80794646691306293 0.82597412494197076 0.83743187234310934 0.8403920693356639 0.82767487632051029 0.81478900541819532 * * * * * * * * * * * * * * * * * * * * * -0.81478900541941146 -0.82767487632209047 -0.84039206933986677 -0.83743187234520167 -0.82597412494264077 -0.80794646691317396 -0.7841149794344634 -0.75496667515128224 -0.72091705553370911 -0.68236361610867313 -0.6396967810291746 -0.59329646659257484 -0.5435282632520182 -0.49074352274022509 -0.43528244110716546 -0.3774782050068331 -0.31766086555341261 -0.256160322225988 -0.1933082499833807 -0.1294390265003017 -0.064889815146164931 -1.1875856812945699e-13 
-7.0755094203139696e-13 0.067859251234610563 0.13538648085213101 0.20225130174821812 0.26812633389083618 0.33268804795220869 0.39561680414430234 0.45659580043355413 0.5153086422711004 0.57143528560406176 0.62464629990012865 0.6745960502342454 0.72091705553369512 0.7632206956158416 0.80111127892410705 0.83421369099689435 0.86220063363682653 0.88484840105358409 0.90225022189479542 0.91573480614906355 0.88409759001746702 * * * * * * * * * * * * * * * * * * * * * * * -0.88409759001746679 -0.91573480616031955 -0.90225022189685677 -0.8848484010532548 -0.86220063363624111 -0.83421369099645992 -0.80111127892383593 -0.76322069561569172 -0.72091705553362206 -0.67459605023421132 -0.62464629990010601 -0.57143528560403112 -0.51530864227104833 -0.45659580043347148 -0.39561680414418027 -0.33268804795203888 -0.26812633389060864 -0.20225130174792255 -0.13538648085175792 -0.06785925123412466 1.6293717584214143e-12 
