0 1.7347234759768071e-17 7.2164496600635175e-16 1.9317880628477724e-14 1.1110279363180098e-12 -9.5999597160556505e-14 1.9587109711949324e-13 -1.1575809755193234e-13 -1.101692348459693e-11 6.7389149815966221e-13 8.3316686882994873e-13 7.0568551002736513e-14 3.665123760043798e-13 3.4179603591866226e-13 -1.7610635172360389e-12 4.3701153806807724e-14 3.7794073426411501e-12 1.1584899706207352e-12 -3.3716640590597535e-12 -2.6396940189243878e-13 -3.6468050801374829e-12 2.9427849046470556e-13 4.7588322171776554e-12 -9.0599749924535899e-13 -1.5682039000708414e-12 6.2783112042552602e-13 -2.8977792387863133e-12 8.7253121394681443e-14 -6.2154448254858607e-13 1.2920567393770455e-13 -2.4490826033840563e-13 7.9016654330743563e-15 -8.8261978790449877e-14 2.7388508128112221e-13 -9.1274904301386073e-13 3.2286499862532736e-13 1.4294815331439281e-12 2.3247376246260387e-13 -2.1138646388862981e-12 3.4435301832225207e-13 -4.9067694352089575e-13 2.3861468356756177e-13 1.5697720900931245e-12 6.3817007234234779e-13 1.8307577676068831e-12 5.9528770801620112e-13 1.0541290063059705e-12 5.8511528955307313e-13 5.7181204216050219e-12 6.9166894434147252e-13 -1.9830248554342234e-12 1.2194273368848485e-12 -5.363209876207975e-13 5.0161264031345354e-13 1.2646272917749002e-12 9.636041964355968e-13 2.9053703887171878e-12 7.0968231291601569e-13 4.900968519905291e-12 4.353392646372356e-13 -6.0008129108141128e-13 -8.0306367025023695e-14 1.7271882708780328e-15 3.5101045334218206e-18 -0 
0 0.004831341914727197 0.0096163845909123004 0.014309309694751537 0.018865256407799489 0.023240789163219769 0.027394351361388628 0.031286699057601564 0.034881307533017679 0.038144742385666709 0.041046985448628739 0.043561704895095928 0.045666458302351803 0.047342818229366555 0.04857641218902442 0.049356873545753119 0.049677707209065461 0.049536084126484733 0.04893259091260671 0.047870973900414081 0.046357927162811841 0.044402976077936175 0.042018495572025069 0.039219875406276687 0.036025819897886689 0.032458773188346751 0.028545484136485794 0.024317703164960625 0.019812943616276255 0.01507517117270012 0.010155083635153475 0.0051095288897664978 -5.8468105670276124e-14 -0.0051095288898473203 -0.010155083635507394 -0.015075171172687944 -0.019812943616208004 -0.02431770316535968 -0.028545484138102751 -0.032458773188740242 -0.036025819898464935 -0.039219875405982089 -0.04201849556992214 -0.044402976077041058 -0.046357927162921447 -0.047870973900268086 -0.048932590912616064 -0.049536084124885318 -0.049677707205571006 -0.049356873544546986 -0.048576412189447415 -0.047342818228906625 -0.045666458302062896 -0.043561704894596071 -0.041046985447876452 -0.038144742385602698 -0.034881307535148148 -0.031286699057554962 -0.02739435135975099 -0.023240789162473741 -0.018865256407340936 -0.014309309694569575 -0.009616384590822695 -0.0048313419146904148 -2.4007275433234667e-17 
2.0816681711721685e-17 0.0096163845908978501 0.019140581573926438 0.028481360856524258 0.037549399156346225 0.046258212284569916 0.054525060476768819 0.062271815097192665 0.069425772770525473 0.075920400299255522 0.081695990879634972 0.086700209653243709 0.090888505211415338 0.094224364443563552 0.096679392271498521 0.098233206669263523 0.098873153973155881 0.098593870267492889 0.097396740915659141 0.095289339544317092 0.092284953803381031 0.088402315400524623 0.083665627165844386 0.078104909895009983 0.071756615069197616 0.064664466479463653 0.056880603447765091 0.04846704830777615 0.03949737251229643 0.030058420515490764 0.020251329298148886 0.010190433446864461 -6.4788452380781791e-14 -0.010190433446998685 -0.020251329298338255 -0.030058420515608454 -0.039497372512444479 -0.048467048308143398 -0.056880603448428727 -0.064664466479814608 -0.071756615069352825 -0.078104909894688906 -0.08366562716495099 -0.088402315399869924 -0.092284953803044523 -0.095289339543945473 -0.09739674091512443 -0.098593870266323907 -0.098873153971481165 -0.098233206668245782 -0.096679392271112483 -0.094224364443150965 -0.090888505211049686 -0.086700209652857657 -0.081695990879287472 -0.075920400299258797 -0.069425772771046404 -0.062271815097107358 -0.054525060476107737 -0.046258212284021327 -0.037549399155950951 -0.028481360856283576 -0.019140581573789211 -0.0096163845908403232 7.7735127362865697e-15 
8.1280468466893296e-15 0.01430930969469444 0.028481360856521937 0.042380320205060135 0.055873193553523409 0.068831215978406968 0.081131204325783982 0.092656855406812427 0.10329996965262202 0.11296157559861685 0.12155292568023204 0.12899632912038153 0.13522578428822876 0.14018737247757038 0.14383937968634258 0.14615212498831734 0.1471074955155709 0.14669822015634257 0.14492695684041984 0.1418053199734107 0.13735302894759707 0.13159739604848983 0.12457334535863798 0.11632400237614315 0.10690166550441611 0.096369001535482779 0.084800756029194665 0.072286129742544586 0.058931504086674719 0.044863976282804918 0.030234544194237437 0.015216570419363943 -6.6461705173920281e-14 -0.015216570419501071 -0.03023454419438908 -0.044863976282950441 -0.058931504086850231 -0.072286129742802824 -0.084800756029514049 -0.096369001535674265 -0.10690166550442881 -0.11632400237589163 -0.12457334535814313 -0.13159739604799608 -0.13735302894716772 -0.14180531997294143 -0.14492695683981224 -0.14669822015547551 -0.14710749551455315 -0.14615212498751323 -0.14383937968580571 -0.14018737247713164 -0.1352257842878537 -0.12899632912005032 -0.12155292567997708 -0.11296157559852055 -0.10329996965265728 -0.092656855406657967 -0.081131204325411183 -0.068831215978015003 -0.05587319355319012 -0.042380320204811861 -0.028481360856360841 -0.014309309694646138 -2.1171953079601735e-13 
6.3282712403633923e-14 0.018865256407599059 0.037549399156394034 0.055873193553604469 0.073661149330499109 0.090743357987859707 0.10695728514831593 0.12214949745241999 0.13617729852418675 0.14891024208625483 0.16023148268655385 0.17003891644045713 0.17824605712586022 0.18478258921825769 0.18959454223649197 0.19264404386867692 0.19390863633489808 0.19338018378847122 0.19106345954477477 0.18697458228741984 0.1811395727474191 0.17359341406783513 0.16438003140833357 0.15355332407040564 0.14117866672649432 0.12733418302962557 0.11211288909815442 0.095626314784641925 0.078007848265271754 0.05941926433475031 0.040060467980619296 0.020167067112669551 -6.393072553071164e-14 -0.020167067112799274 -0.040060467980753856 -0.059419264334887534 -0.078007848265421981 -0.09562631478481276 -0.11211288909831857 -0.1273341830297085 -0.14117866672644994 -0.15355332407020275 -0.16438003140799284 -0.17359341406743903 -0.18113957274700124 -0.18697458228695135 -0.19106345954421547 -0.19338018378779728 -0.19390863633417293 -0.19264404386803283 -0.18959454223597336 -0.18478258921782725 -0.17824605712549554 -0.17003891644014829 -0.16023148268630902 -0.14891024208608608 -0.13617729852405763 -0.12214949745222493 -0.10695728514803224 -0.090743357987546513 -0.073661149330201472 -0.055873193553346454 -0.037549399156183452 -0.018865256407420886 1.9385212681109566e-13 
3.4843239404835914e-13 0.023240789163475085 0.046258212284882833 0.068831215978683399 0.090743357988019344 0.11178507602114174 0.13175590880421817 0.15046664680424887 0.16774138363013022 0.18341943035215244 0.19735704388098388 0.20942890768205139 0.21952929002151741 0.22757279462833194 0.23349461578318628 0.23725022043226765 0.23881440997127318 0.23817976763513679 0.2353545748732839 0.23036038647929849 0.22322961715184444 0.21400376692011649 0.20273323947816793 0.18947941458714207 0.17431739302620994 0.15733627083225479 0.13864113052617366 0.11835968655952187 0.096642815616030567 0.0736740752665241 0.049701422757852054 0.025029702434989497 -5.9538651480398054e-14 -0.025029702435108839 -0.049701422757971694 -0.073674075266642672 -0.096642815616147904 -0.11835968655963261 -0.13864113052625709 -0.1573362708322753 -0.17431739302613969 -0.1894794145869671 -0.20273323947789895 -0.21400376691978445 -0.22322961715146694 -0.23036038647887103 -0.2353545748727966 -0.23817976763459259 -0.23881440997070841 -0.23725022043173905 -0.23349461578272335 -0.22757279462793217 -0.21952929002117305 -0.2094289076817567 -0.19735704388073702 -0.18341943035194763 -0.16774138362994229 -0.15046664680403593 -0.13175590880396446 -0.11178507602086221 -0.090743357987733295 -0.068831215978407856 -0.046258212284637792 -0.023240789163278409 -8.8107299234252426e-14 
-7.5800981653111922e-13 0.027394351361852975 0.054525060477440934 0.081131204326336068 0.10695728514867803 0.13175590880438923 0.15529041813680686 0.17733745913115637 0.19768945004065389 0.2161569125537362 0.23257060890842782 0.24678340961134412 0.25867179431575599 0.268136866839771 0.2751047507196368 0.27952623373424534 0.28137555912689466 0.28064832353582997 0.27735853071790872 0.2715349549540505 0.26321713612647357 0.25245182620871559 0.23929199910232962 0.22380156251628008 0.20606251115966981 0.18617003854793923 0.16423146650840434 0.14038671481116083 0.1147909468997295 0.087613902595572613 0.059155060985737459 0.029804983270278872 -5.4881041751868211e-14 -0.029804983270387806 -0.059155060985843527 -0.087613902595672685 -0.11479094689981928 -0.14038671481123219 -0.1642314665084427 -0.18617003854792519 -0.20606251115958757 -0.22380156251612238 -0.23929199910210136 -0.25245182620842999 -0.26321713612614078 -0.27153495495367391 -0.27735853071749045 -0.28064832353537916 -0.28137555912643353 -0.2795262337338027 -0.27510475071923196 -0.26813686683940974 -0.25867179431543752 -0.24678340961106546 -0.23257060890818473 -0.21615691255352049 -0.19768945004044911 -0.17733745913094126 -0.15529041813656813 -0.13175590880412405 -0.10695728514838652 -0.081131204326023013 -0.054525060477143575 -0.027394351361749805 -4.4140517127969802e-14 
1.3475594368779356e-12 0.031286699059485397 0.062271815098551779 0.092656855407710126 0.12214949745298559 0.15046664680457103 0.17733745913129423 0.20250630756339369 0.22573566866633732 0.24680888740319126 0.26553276221452699 0.28173986445730259 0.29529047190087304 0.30607395665004861 0.31400943188856462 0.31904544466900259 0.32115852471845224 0.32035047667419991 0.31664441487569067 0.31007959544721048 0.30070500730176541 0.28857193960410404 0.27372906083303483 0.2562330517054594 0.23617467436699463 0.21365289171190582 0.18875304547217425 0.16164055017062828 0.13247118255317214 0.10128112693746757 0.068455276481106206 0.034510312912674923 -5.1054095327152427e-14 -0.034510312912775482 -0.068455276481201838 -0.10128112693755351 -0.13247118255324244 -0.16164055017067491 -0.18875304547218691 -0.21365289171187304 -0.23617467436690756 -0.25623305170531413 -0.2737290608328341 -0.28857193960385452 -0.30070500730147387 -0.31007959544688252 -0.31664441487533218 -0.32035047667382044 -0.321158524718066 -0.31904544466862655 -0.31400943188821218 -0.30607395664972659 -0.29529047190058344 -0.28173986445704413 -0.265532762214296 -0.24680888740298107 -0.22573566866613706 -0.20250630756318969 -0.1773374591310734 -0.15046664680432004 -0.12214949745268384 -0.092656855407322311 -0.062271815098023597 -0.031286699058764605 -5.4480368308714064e-13 
8.1020759097557772e-13 0.034881307537266225 0.069425772772508276 0.10329996965373597 0.13617729852486726 0.16774138363054439 0.19768945004088326 0.22573566866643272 0.25161445096734775 0.27508366188129407 0.29592769739157804 0.3139603386137309 0.32902724438730591 0.34100787909928276 0.34981659959709704 0.35540256752587951 0.35774815478124811 0.35686562275795852 0.35279208074496993 0.34558282778563293 0.33530233023619438 0.32200938858416589 0.30573526222263842 0.28650036480865659 0.26442666420018074 0.23963483380216166 0.21209025951823637 0.18206891964693508 0.14983220227874719 0.1148092110207885 0.07768173241148256 0.039181669660442633 -4.8781373175645403e-14 -0.039181669660538286 -0.077681732411572432 -0.11480921102086589 -0.14983220227880623 -0.18206891964696778 -0.21209025951823499 -0.23963483380211892 -0.2644266642000927 -0.28650036480852187 -0.3057352622224585 -0.32200938858394518 -0.33530233023593847 -0.34558282778534777 -0.35279208074466167 -0.35686562275763517 -0.35774815478091954 -0.35540256752555693 -0.34981659959679035 -0.34100787909899827 -0.32902724438704617 -0.31396033861349609 -0.29592769739136598 -0.27508366188110045 -0.25161445096716578 -0.22573566866625278 -0.19768945004069374 -0.16774138363032784 -0.13617729852459051 -0.10329996965332772 -0.069425772771801494 -0.034881307535817183 2.8015672491227965e-12 
5.9318693044471426e-15 0.038144742386967113 0.075920400300465082 0.11296157559951153 0.14891024208688283 0.18341943035257707 0.21615691255400601 0.24680888740334339 0.27508366188135774 0.30071531588520722 0.32346731444427379 0.34313599280988877 0.35955377446441683 0.37259188309643743 0.38216217682686932 0.3882175915044126 0.39075060705274234 0.38978929927965955 0.38539111451280561 0.37763547204791437 0.36661558380229325 0.3524174668648784 0.33503552225221012 0.31433818522849716 0.29057764104894052 0.26404594108756091 0.23411786297041901 0.20149995782084915 0.16737139461877309 0.1284634061451099 0.086951173983578822 0.043866617388367946 -4.8423240267230621e-14 -0.043866617388462675 -0.086951173983669736 -0.12846340614518487 -0.16737139461882886 -0.20149995782087629 -0.2341178629704109 -0.26404594108751195 -0.29057764104885286 -0.31433818522837065 -0.33503552225204664 -0.35241746686468078 -0.36661558380206732 -0.37763547204766645 -0.38539111451253982 -0.38978929927938188 -0.39075060705246006 -0.38821759150413421 -0.38216217682660214 -0.37259188309618718 -0.35955377446418668 -0.3431359928096796 -0.32346731444408544 -0.30071531588503753 -0.27508366188120353 -0.24680888740319942 -0.21615691255386557 -0.18341943035242841 -0.14891024208670273 -0.11296157559925009 -0.075920400300023422 -0.038144742386210295 8.7585405182952294e-13 
3.4085386380761666e-13 0.041046985449040202 0.081695990880295305 0.12155292568085937 0.1602314826870658 0.19735704388137024 0.23257060890870127 0.26553276221470612 0.29592769739168118 0.3234673144443182 0.34789539110132933 0.36899179332246201 0.38657661728202336 0.40051402234817185 0.41071529681000407 0.41714039530327673 0.4197968871645974 0.41873523348624903 0.41404026967915292 0.40582268244391678 0.39422370577817256 0.37943862242617366 0.36145631410373447 0.33947990191459632 0.31423147780167138 0.2871268822318514 0.25469601994450952 0.21892951478976475 * * * * * * * * * -0.21892951478979294 -0.25469601994450147 -0.2871268822317945 -0.31423147780158472 -0.33947990191447674 -0.36145631410358464 -0.37943862242599324 -0.394223705777972 -0.40582268244370062 -0.41404026967892354 -0.41873523348600972 -0.4197968871643537 -0.41714039530303521 -0.4107152968097712 -0.40051402234795275 -0.38657661728182169 -0.36899179332227949 -0.34789539110116741 -0.32346731444417637 -0.29592769739155972 -0.26553276221460459 -0.23257060890862111 -0.19735704388131278 -0.16023148268703244 -0.1215529256808436 -0.081695990880253727 -0.041046985448785427 8.7077761160835886e-13 
