0 -2.7755575615628914e-17 5.5233595475101538e-15 -1.1528278331951469e-13 -1.0436096431476471e-14 -3.4516833835596117e-13 -1.730837695390619e-13 1.3761769501741128e-12 1.0630385460785874e-13 -8.2961415515114822e-13 -8.3655304905505545e-14 5.3790305543088834e-14 -2.9809488211185453e-14 -2.2593038551121936e-14 -5.2735593669694936e-15 9.0483176506950258e-15 -2.6456266233063825e-15 -5.3290705182007514e-15 -4.163336342344337e-16 9.6173069508154185e-15 -1.3267165144270621e-14 1.1435297153639112e-14 -1.3045120539345589e-14 6.106226635438361e-15 1.07241993063667e-12 -1.1873835248366049e-13 -6.1745053514528081e-13 1.0145773110536993e-12 -1.179001341000685e-12 1.438016372645734e-13 8.2434059578417873e-15 -8.5348395018058909e-16 -0 
0 0.026002868029896625 0.051272065258088959 0.075082983848127643 0.096728058393151461 0.11552257657844556 0.13080723054398857 0.14194658391323406 0.14832426985138425 0.14934151015655761 0.14444093609129616 0.13320903536676454 0.11563523153074112 0.092444221292847795 0.064639936223809258 0.033259511579957587 9.7855681731912332e-16 -0.033259511579953688 -0.064639936223806552 -0.092444221292847961 -0.11563523153074473 -0.13320903536675166 -0.14444093609133279 -0.14934151015664837 -0.1483242698509438 -0.14194658391276821 -0.13080723054403604 -0.11552257657837062 -0.096728058393484764 -0.075082983848237111 -0.051272065258138322 -0.026002868029927944 -4.7783347680335573e-17 
-8.3266726846886741e-17 0.05127206525809995 0.10112411506245469 0.14815317638882511 0.19098827914598696 0.22830124762826781 0.25881094505135366 0.2812780108649871 0.2944876404107159 0.29722401029317952 0.28826438220885203 0.26650620409624753 0.23156927546332581 0.18532308206430306 0.12997771793056559 0.066930768492613452 2.6585833120154379e-15 -0.066930768492606221 -0.12997771793055282 -0.18532308206428985 -0.23156927546330988 -0.266506204096221 -0.288264382208824 -0.29722401029312284 -0.2944876404105079 -0.28127801086477411 -0.25881094505129376 -0.22830124762825671 -0.19098827914609617 -0.14815317638890885 -0.10112411506252514 -0.051272065258174931 -1.8790524691780774e-14 
3.0198066269804258e-14 0.075082983848177229 0.14815317638884681 0.21722063940680369 0.28033822907242356 0.33561597910413488 0.38122669702825152 0.41539671252662758 0.43637062185091247 0.44233234683857525 0.43125578421476518 0.4007149127128975 0.34838017906073171 0.27910442547854558 0.19737110798557858 0.10160755036805663 2.4196943947197075e-15 -0.10160755036804971 -0.19737110798555071 -0.27910442547852132 -0.34838017906070406 -0.4007149127128482 -0.43125578421469968 -0.44233234683849387 -0.43637062185079056 -0.41539671252650934 -0.38122669702818857 -0.335615979104116 -0.28033822907245454 -0.21722063940684944 -0.14815317638892048 -0.075082983848356516 -5.7820415122478153e-13 
-2.4589853962554894e-13 0.096728058393171612 0.19098827914602412 0.28033822907244177 0.36238251390774712 0.43478851319511647 0.49529459587281655 0.54170410183123952 0.57184680943661981 0.58347155246432403 0.57392293954066265 0.53890825398736542 0.4669865978631364 0.3734435860988915 0.27059805007321897 0.13794968964147172 8.6595605623549316e-17 -0.13794968964148399 -0.27059805007315152 -0.37344358609886319 -0.46698659786311525 -0.53890825398728792 -0.57392293954055928 -0.58347155246424265 -0.57184680943653965 -0.54170410183116424 -0.49529459587276192 -0.43478851319508416 -0.3623825139077349 -0.28033822907243638 -0.19098827914602329 -0.096728058393192096 1.5428927976505031e-13 
2.8398024672545339e-13 0.11552257657867485 0.22830124762835646 0.33561597910417051 0.43478851319512907 0.52319411424582252 0.59827301755297857 0.65754091729772646 0.69857977332016397 0.71904674185027084 0.71687011361251585 0.69134171618282048 0.58793780120967942 0.46193976625564331 * * * * * -0.46193976625564315 -0.58793780120972827 -0.69134171618268425 -0.71687011361232689 -0.71904674185021045 -0.698579773320122 -0.6575409172976785 -0.59827301755293072 -0.52319411424577911 -0.43478851319508699 -0.33561597910411634 -0.22830124762826429 -0.11552257657848669 1.4101883864409532e-13 
6.1988625199218428e-13 0.13080723054416776 0.25881094505140606 0.38122669702827477 0.49529459587283126 0.59827301755298812 0.68744677651250985 0.76016695285412417 0.8138288585048149 0.8458257043716797 0.85355339059327029 * * * * * * * * * * * -0.85355339059281476 -0.84582570437175053 -0.81382885850483566 -0.7601669528540973 -0.68744677651246466 -0.59827301755293683 -0.49529459587277275 -0.38122669702819756 -0.25881094505128055 -0.13080723054391186 4.8546377162118547e-14 
-1.0964722269813044e-13 0.14194658391287621 0.28127801086490556 0.41539671252661781 0.54170410183125184 0.65754091729775022 0.76016695285415126 0.84691719881835059 0.91512454448833069 0.96193976625526778 * * * * * * * * * * * * * -0.96193976625604627 -0.91512454448841285 -0.84691719881831651 -0.76016695285409663 -0.65754091729769115 -0.54170410183118922 -0.41539671252654753 -0.28127801086482879 -0.14194658391283463 -1.3542798528700144e-13 
5.9388134093561448e-14 0.14832426985134106 0.29448764041070496 0.43637062185091885 0.57184680943664057 0.6985797733202096 0.81382885850490105 0.9151245444884385 0.99999999999992306 * * * * * * * * * * * * * * * -0.99999999999948674 -0.91512454448830238 -0.81382885850481923 -0.69857977332014265 -0.57184680943657795 -0.43637062185085446 -0.29448764041063513 -0.14832426985126226 6.6575809651203727e-14 
2.6192148482565339e-14 0.14934151015680056 0.29722401029325418 0.44233234683860073 0.58347155246434224 0.71904674185032236 0.8458257043718449 0.96193976625561295 * * * * * * * * * * * * * * * * * -0.96193976625562083 -0.84582570437177484 -0.71904674185025874 -0.58347155246428595 -0.44233234683854589 -0.29722401029319467 -0.14934151015672273 1.2563087624515675e-13 
-3.8706418185483231e-14 0.14444093609138065 0.28826438220889328 0.43125578421476801 0.57392293954063778 0.71687011361249331 0.85355339059344792 * * * * * * * * * * * * * * * * * * * -0.85355339059330571 -0.71687011361243191 -0.57392293954059392 -0.43125578421472865 -0.28826438220885775 -0.14444093609135944 -4.5919654344780766e-15 
