1.0000308659242036 1.0317693137192085 1.0644823543656394 1.0981653114926588 1.1328101778681934 1.1684053527344165 1.2049353879369913 1.2423807354481002 1.2807174911536603 1.3199171274042056 1.3599462010081651 1.4007660136729598 1.4423321860657881 1.4845940753403701 1.5274939075295482 1.5709657457880652 1.6149350736937775 1.6593174622489768 1.7040180416952184 1.7489340173769561 1.7939624369804672 1.8389916489134266 1.8839069276867759 1.9286008349129091 1.9729697487374005 2.0169101577459672 2.0603171604809773 2.1030843635053689 2.1451043724859429 2.1862695636227993 2.2264732968588685 2.2656123595662949 2.303592948830453 
1.0317691471742036 1.0645149096192434 1.0982662044639844 1.1330182096257939 1.1687626661234307 1.2054876078152761 1.2431771000297587 1.2818109797541239 1.3213645923421171 1.3618085173125909 1.4031082700147508 1.4452239562542204 1.4881098411497233 1.5317137621637862 1.5759762578077865 1.6208295331037856 1.6661970411101517 1.7119921492467487 1.7581176116236783 1.8044680866929372 1.8509379076259056 1.8974125452487023 1.9437742394521635 1.9899123677344537 2.0357199837196562 2.0810901217083013 2.1259143083880918 2.1700824746186367 2.2134834617211245 2.2560058095361151 2.2975389875991947 2.3379758580295049 2.3772186781305167 
1.0645153335732696 1.0983005580994727 1.133123173495701 1.1689782603958874 1.2058573232053473 1.2437480361442115 1.2826339838569258 1.3224944016403837 1.3633039150131057 1.4050322746624182 1.4476440775079513 1.4910984571832893 1.5353487207771084 1.5803418889582641 1.6260177030233716 1.6723068113639938 1.7191318835103957 1.7664045574945133 1.8140226761292852 1.8618706015874489 1.9098485513604804 1.9578335917876049 2.0056947084179697 2.0533217504137458 2.10060838278934 2.1474459606546641 2.1937228598343514 2.2393252069907423 2.2841377123028197 2.3280443106325874 2.3709286192815582 2.4126741086777335 2.4531626296086313 
1.098301651851366 1.1331593345271633 1.1690873306808802 1.2060805878139877 1.2441303644503128 1.2832239708238213 1.3233445086267415 1.3644706139629215 1.4065762063343734 1.4496302447602218 1.4935964878466159 1.5384332463163926 1.584093133638407 1.6305231728973264 1.677663972897949 1.7254433906722999 1.7737862754245137 1.8226052443449776 1.8717928963006616 1.9211939828831062 1.9707536761060249 2.0203256752815468 2.0697369207591461 2.1188949815902558 2.1677005080317744 2.2160441412932514 2.2638107195530481 2.3108821223855562 2.3571387222946418 2.402459868647028 2.4467236727903794 2.4898062394108003 2.5315800039606113 
1.1331611270518245 1.1691253113532791 1.206193806632504 1.2443614125238227 1.2836191294015296 1.3239538916549354 1.3653483047125405 1.4077803903774053 1.4512233468069513 1.4956453318343066 1.5410092765382131 1.5872726973108466 1.6343872054620474 1.6823004711298439 1.730960154586525 1.7802814530434452 1.8302005272904371 1.8806387030602976 1.9315111455824274 1.9824747505140377 2.0337116032690314 2.0849874336381213 2.1359799075256549 2.1867020681967162 2.2370648973743408 2.2869544216542015 2.3362494513797274 2.384826569665381 2.4325617758367426 2.4793305410361506 2.5250067726774281 2.5694614430191676 2.61256124919989 
1.1691278027292011 1.2062336127882813 1.2444788278213281 1.2838580900911134 1.3243621283462039 1.3659774833590086 1.4086862400186924 1.4524657712789255 1.4972885031938821 1.5431217214745805 1.5899274734071074 1.6376627436495168 1.6862759693710325 1.7357113515085849 * * * * * 2.0456654321246281 2.0987612147645343 2.1520052396441263 2.204502620423471 2.2568095268773916 2.3087704298766036 2.3602493175217671 2.4111143487813997 2.4612355817973977 2.5104850497763267 2.5587358892004923 2.6058597252853302 2.6517243266862103 2.6961922675776591 
1.2062367857964651 1.244520460704903 1.2839797581804746 1.3246091546669145 1.3663990926533316 1.4093356975423383 1.4534005019412599 1.4985701816338419 1.5448163080879758 1.5921051274384672 1.6403973754327521 * * * * * * * * * * * 2.275289006174535 2.329265644835683 2.3828851075459334 2.4360050152660047 2.4884855243689521 2.540190520231473 2.590989419081525 2.6407561614293229 2.6893630033625131 2.7366764554059024 2.782555960265745 
1.2445242879860321 1.2840232171875947 1.324735141559648 1.3666543634769719 1.4097710240285284 1.4540708101011408 1.4995346691182532 1.5461385349090018 1.5938530606866865 1.6426433640992835 * * * * * * * * * * * * * 2.4041451656876474 2.4594876436854252 2.5143056854618639 2.5684506402581935 2.6217788605262591 2.6741586445886485 2.7254714864718266 2.775594920076494 2.8243961468902441 2.8717320235686432 
1.2840276651733464 1.3247804249803072 1.3667847429675648 1.4100347394765766 1.4545202393717207 1.5002264679438297 1.5471337552074775 1.595217258503896 1.6444466740188475 * * * * * * * * * * * * * * * 2.5386660350538328 2.5952455058790709 2.6511086408081694 2.7060977724166384 2.7600793394265621 2.8129601031600835 2.8646298520142239 2.914957137593877 2.9637956162950725 
1.3247854549640385 1.3668318462323474 1.4101695880559739 1.4547926114525256 1.5006904116487767 1.5478477299130213 1.5962442401673533 1.6458543006200201 * * * * * * * * * * * * * * * * * 2.6789301349802952 2.7365763502094369 2.7932629553453809 2.8488388373242621 2.9032938959501222 2.9565350615647898 3.0084265615723766 3.0588153400045948 
1.3668374130351213 1.4102185000352512 1.4549320010388933 1.5009716514948108 1.548326607571493 1.5969811116746613 1.6469141038873949 * * * * * * * * * * * * * * * * * * * 2.8250008211240214 2.8834359346787966 2.9405123283937291 2.9965276168193564 3.0513662490939137 3.1048633973018522 3.1568516872612236 
