-24381162462.415085 -24381162462.399357 -24381162462.382702 -24381162462.368744 -24381162462.343918 -24381162462.332409 -24381162462.32019 -24381162462.301311 -24381162462.285839 -24381162462.266571 -24381162462.246315 -24381162462.22924 -24381162462.211941 -24381162462.191505 -24381162462.170578 -24381162462.150852 -24381162462.129711 -24381162462.113811 -24381162462.096664 -24381162462.07938 -24381162462.054966 -24381162462.040253 -24381162462.029427 -24381162462.005688 -24381162461.988827 -24381162461.96563 -24381162461.939148 -24381162461.917412 -24381162461.897419 -24381162461.873569 -24381162461.850403 -24381162461.829967 -24381162461.803085 -24381162461.786167 -24381162461.757538 -24381162461.741657 -24381162461.719112 -24381162461.698669 -24381162461.678696 -24381162461.65609 -24381162461.638042 -24381162461.609432 -24381162461.585724 -24381162461.565777 -24381162461.527084 -24381162461.522095 -24381162461.500351 -24381162461.481216 -24381162461.459526 -24381162461.437378 -24381162461.412506 -24381162461.391758 -24381162461.361816 -24381162461.350674 -24381162461.331039 -24381162461.305244 -24381162461.275433 -24381162461.266582 -24381162461.247864 -24381162461.224052 -24381162461.207867 -24381162461.184799 -24381162461.164337 -24381162461.14563 -24381162461.126415 
-24381162462.399338 -24381162462.383343 -24381162462.366943 -24381162462.350521 -24381162462.332001 -24381162462.316463 -24381162462.301037 -24381162462.28381 -24381162462.266575 -24381162462.248104 -24381162462.229134 -24381162462.210754 -24381162462.192131 -24381162462.172447 -24381162462.152355 -24381162462.132492 -24381162462.11272 -24381162462.094379 -24381162462.075985 -24381162462.057156 -24381162462.036968 -24381162462.019192 -24381162462.002186 -24381162461.98193 -24381162461.961918 -24381162461.939819 -24381162461.916466 -24381162461.894108 -24381162461.872215 -24381162461.849411 -24381162461.826633 -24381162461.804283 -24381162461.780846 -24381162461.759258 -24381162461.735828 -24381162461.71505 -24381162461.693325 -24381162461.671902 -24381162461.650475 -24381162461.628376 -24381162461.606529 -24381162461.582073 -24381162461.558308 -24381162461.535011 -24381162461.509048 -24381162461.490776 -24381162461.470161 -24381162461.449322 -24381162461.427521 -24381162461.405079 -24381162461.381878 -24381162461.359291 -24381162461.335663 -24381162461.316353 -24381162461.295403 -24381162461.272331 -24381162461.249084 -24381162461.231018 -24381162461.211418 -24381162461.190411 -24381162461.170689 -24381162461.149658 -24381162461.129204 -24381162461.109489 -24381162461.089886 
-24381162462.383499 -24381162462.367233 -24381162462.350697 -24381162462.333889 -24381162462.316582 -24381162462.299889 -24381162462.283169 -24381162462.2658 -24381162462.248016 -24381162462.229614 -24381162462.210831 -24381162462.191975 -24381162462.172852 -24381162462.153252 -24381162462.133377 -24381162462.113503 -24381162462.093765 -24381162462.074463 -24381162462.055202 -24381162462.035748 -24381162462.016014 -24381162461.996822 -24381162461.977654 -24381162461.957394 -24381162461.936554 -24381162461.914734 -24381162461.892254 -24381162461.869816 -24381162461.847397 -24381162461.824696 -24381162461.80191 -24381162461.779156 -24381162461.756226 -24381162461.733688 -24381162461.71096 -24381162461.688881 -24381162461.66674 -24381162461.644638 -24381162461.622437 -24381162461.59993 -24381162461.577148 -24381162461.553562 -24381162461.529953 -24381162461.506454 -24381162461.48288 -24381162461.461357 -24381162461.439758 -24381162461.417961 -24381162461.395737 -24381162461.373127 -24381162461.350239 -24381162461.327477 -24381162461.304817 -24381162461.283298 -24381162461.261536 -24381162461.239243 -24381162461.217205 -24381162461.196655 -24381162461.176064 -24381162461.155174 -24381162461.134514 -24381162461.113655 -24381162461.093048 -24381162461.072956 -24381162461.053837 
-24381162462.367447 -24381162462.350891 -24381162462.334206 -24381162462.317245 -24381162462.300026 -24381162462.282806 -24381162462.26543 -24381162462.247677 -24381162462.229538 -24381162462.210972 -24381162462.19207 -24381162462.172924 -24381162462.153511 -24381162462.133789 -24381162462.11385 -24381162462.09383 -24381162462.073837 -24381162462.053955 -24381162462.034065 -24381162462.014069 -24381162461.993961 -24381162461.973892 -24381162461.953659 -24381162461.932899 -24381162461.911621 -24381162461.889763 -24381162461.867462 -24381162461.844963 -24381162461.82233 -24381162461.79953 -24381162461.776627 -24381162461.753674 -24381162461.730682 -24381162461.707787 -24381162461.684925 -24381162461.662254 -24381162461.639618 -24381162461.616962 -24381162461.594208 -24381162461.571266 -24381162461.548092 -24381162461.524597 -24381162461.501019 -24381162461.477509 -24381162461.454201 -24381162461.431564 -24381162461.409103 -24381162461.386593 -24381162461.363911 -24381162461.341042 -24381162461.318069 -24381162461.295166 -24381162461.272438 -24381162461.250103 -24381162461.227833 -24381162461.205536 -24381162461.183487 -24381162461.161991 -24381162461.140678 -24381162461.1194 -24381162461.098225 -24381162461.077091 -24381162461.056095 -24381162461.035179 -24381162461.013771 
-24381162462.350037 -24381162462.334175 -24381162462.317471 -24381162462.300346 -24381162462.282944 -24381162462.26535 -24381162462.247532 -24381162462.229404 -24381162462.210945 -24381162462.192135 -24381162462.173008 -24381162462.153603 -24381162462.133926 -24381162462.113995 -24381162462.093853 -24381162462.073582 -24381162462.053253 -24381162462.032902 -24381162462.012478 -24381162461.991955 -24381162461.971313 -24381162461.950569 -24381162461.929634 -24381162461.908371 -24381162461.886726 -24381162461.864685 -24381162461.842312 -24381162461.819698 -24381162461.796894 -24381162461.773926 -24381162461.750847 -24381162461.727692 -24381162461.704502 -24381162461.681328 -24381162461.65818 -24381162461.635078 -24381162461.611992 -24381162461.588871 -24381162461.565666 -24381162461.542332 -24381162461.518852 -24381162461.495224 -24381162461.471535 -24381162461.447884 -24381162461.424381 -24381162461.401142 -24381162461.378044 -24381162461.354961 -24381162461.331833 -24381162461.308636 -24381162461.285423 -24381162461.262276 -24381162461.239265 -24381162461.216454 -24381162461.193779 -24381162461.171219 -24381162461.148865 -24381162461.126801 -24381162461.104931 -24381162461.083195 -24381162461.061584 -24381162461.040096 -24381162461.018776 -24381162460.99762 -24381162460.976498 
-24381162462.334724 -24381162462.317776 -24381162462.300621 -24381162462.283192 -24381162462.265511 -24381162462.247585 -24381162462.229404 -24381162462.210922 -24381162462.192154 -24381162462.173061 -24381162462.153667 -24381162462.134003 -24381162462.114044 -24381162462.093845 -24381162462.073425 -24381162462.052826 -24381162462.032135 -24381162462.011353 -24381162461.990425 -24381162461.969391 -24381162461.9482 -24381162461.926872 -24381162461.90538 -24381162461.883667 -24381162461.861668 -24381162461.839382 -24381162461.816837 -24381162461.794067 -24381162461.771065 -24381162461.747883 -24381162461.724594 -24381162461.701195 -24381162461.677765 -24381162461.654308 -24381162461.630848 -24381162461.607365 -24381162461.583889 -24381162461.560352 -24381162461.536751 -24381162461.513042 -24381162461.489265 -24381162461.465412 -24381162461.441525 -24381162461.417641 -24381162461.393822 -24381162461.370117 -24381162461.346512 -24381162461.322937 -24381162461.299377 -24381162461.275814 -24381162461.252289 -24381162461.228825 -24381162461.20549 -24381162461.182281 -24381162461.159222 -24381162461.136314 -24381162461.11359 -24381162461.091061 -24381162461.068714 -24381162461.046528 -24381162461.024502 -24381162461.002628 -24381162460.980995 -24381162460.959751 -24381162460.939407 
-24381162462.31863 -24381162462.301044 -24381162462.283504 -24381162462.265755 -24381162462.24778 -24381162462.229542 -24381162462.211033 -24381162462.192226 -24381162462.173141 -24381162462.153744 -24381162462.134052 -24381162462.114098 -24381162462.093838 -24381162462.073338 -24381162462.052597 -24381162462.031643 -24381162462.010544 -24381162461.989292 -24381162461.967903 -24381162461.946362 -24381162461.924644 -24381162461.902782 -24381162461.880791 -24381162461.858658 -24381162461.836323 -24381162461.81377 -24381162461.791012 -24381162461.768051 -24381162461.744862 -24381162461.721447 -24381162461.697895 -24381162461.674225 -24381162461.650509 -24381162461.626766 -24381162461.602985 -24381162461.579155 -24381162461.555328 -24381162461.531395 -24381162461.507416 -24381162461.483349 -24381162461.459267 -24381162461.435131 -24381162461.411007 -24381162461.386826 -24381162461.362652 -24381162461.338554 -24381162461.314495 -24381162461.290466 -24381162461.266472 -24381162461.242531 -24381162461.218655 -24381162461.194851 -24381162461.171154 -24381162461.147591 -24381162461.124134 -24381162461.100842 -24381162461.077724 -24381162461.054783 -24381162461.03199 -24381162461.009373 -24381162460.986904 -24381162460.964607 -24381162460.942516 -24381162460.920689 -24381162460.899544 
-24381162462.300755 -24381162462.283718 -24381162462.266052 -24381162462.248043 -24381162462.229809 -24381162462.211277 -24381162462.192429 -24381162462.173298 -24381162462.153893 -24381162462.134163 -24381162462.114159 -24381162462.093876 -24381162462.073296 -24381162462.052464 -24381162462.031368 -24381162462.010036 -24381162461.98851 -24381162461.966785 -24381162461.94492 -24381162461.922878 -24381162461.900631 -24381162461.878273 -24381162461.855793 -24381162461.833275 -24381162461.810612 -24381162461.787792 -24381162461.764847 -24381162461.741714 -24381162461.718323 -24381162461.694607 -24381162461.670731 -24381162461.646755 -24381162461.622715 -24381162461.598652 -24381162461.574558 -24381162461.550411 -24381162461.526306 -24381162461.501976 -24381162461.477592 -24381162461.453182 -24381162461.428802 -24381162461.404404 -24381162461.379974 -24381162461.355457 -24381162461.330921 -24381162461.306416 -24381162461.28194 -24381162461.257484 -24381162461.233082 -24381162461.208752 -24381162461.184513 -24381162461.160347 -24381162461.13628 -24381162461.112331 -24381162461.088505 -24381162461.064819 -24381162461.041306 -24381162461.017948 -24381162460.994743 -24381162460.97171 -24381162460.948818 -24381162460.926098 -24381162460.903465 -24381162460.880646 -24381162460.856262 
-24381162462.284569 -24381162462.266472 -24381162462.248394 -24381162462.230103 -24381162462.211563 -24381162462.192722 -24381162462.173573 -24381162462.15411 -24381162462.13438 -24381162462.114326 -24381162462.093987 -24381162462.073345 -24381162462.052414 -24381162462.031212 -24381162462.009731 -24381162461.988003 -24381162461.966053 -24381162461.943882 -24381162461.921513 -24381162461.89893 -24381162461.876171 -24381162461.853241 -24381162461.830257 -24381162461.807384 -24381162461.784454 -24381162461.761391 -24381162461.738289 -24381162461.715057 -24381162461.691505 -24381162461.66737 -24381162461.643105 -24381162461.618771 -24381162461.594395 -24381162461.570042 -24381162461.545593 -24381162461.52116 -24381162461.49696 -24381162461.472168 -24381162461.447285 -24381162461.422489 -24381162461.397854 -24381162461.373234 -24381162461.348503 -24381162461.323605 -24381162461.298656 -24381162461.273724 -24381162461.248829 -24381162461.223969 -24381162461.199169 -24381162461.174469 -24381162461.149857 -24381162461.125309 -24381162461.100868 -24381162461.07653 -24381162461.052322 -24381162461.028236 -24381162461.004337 -24381162460.980583 -24381162460.956982 -24381162460.933552 -24381162460.910294 -24381162460.887203 -24381162460.864315 -24381162460.841862 -24381162460.820862 
-24381162462.266441 -24381162462.248638 -24381162462.230381 -24381162462.211845 -24381162462.193027 -24381162462.173897 -24381162462.154457 -24381162462.134686 -24381162462.114601 -24381162462.094204 -24381162462.073513 -24381162462.052521 -24381162462.031235 -24381162462.009644 -24381162461.987755 -24381162461.965614 -24381162461.943214 -24381162461.920574 -24381162461.897682 -24381162461.874561 -24381162461.851204 -24381162461.827641 -24381162461.804096 -24381162461.780949 -24381162461.757809 -24381162461.734467 -24381162461.7113 -24381162461.688122 -24381162461.664696 -24381162461.639694 -24381162461.614994 -24381162461.59029 -24381162461.565502 -24381162461.540981 -24381162461.516106 -24381162461.4911 -24381162461.46769 -24381162461.441929 -24381162461.416382 -24381162461.391106 -24381162461.36639 -24381162461.34164 -24381162461.316692 -24381162461.291283 -24381162461.265835 -24381162461.240467 -24381162461.215153 -24381162461.189915 -24381162461.164719 -24381162461.139656 -24381162461.114662 -24381162461.089745 -24381162461.064915 -24381162461.040188 -24381162461.015579 -24381162460.991135 -24381162460.966843 -24381162460.942703 -24381162460.918701 -24381162460.894894 -24381162460.87125 -24381162460.847771 -24381162460.824436 -24381162460.801319 -24381162460.7789 
-24381162462.249744 -24381162462.230705 -24381162462.212086 -24381162462.193272 -24381162462.174198 -24381162462.154785 -24381162462.135048 -24381162462.11496 -24381162462.094547 -24381162462.073811 -24381162462.052773 -24381162462.031429 -24381162462.009766 -24381162461.98777 -24381162461.965469 -24381162461.942883 -24381162461.920017 -24381162461.896885 -24381162461.873482 -24381162461.849823 -24381162461.825813 -24381162461.801449 -24381162461.776905 -24381162461.753918 -24381162461.730774 -24381162461.706757 -24381162461.683704 -24381162461.660835 * * * * * * * * * -24381162461.410938 -24381162461.384682 -24381162461.358604 -24381162461.334381 -24381162461.30975 -24381162461.284794 -24381162461.258465 -24381162461.232464 -24381162461.206684 -24381162461.180958 -24381162461.155327 -24381162461.129761 -24381162461.104282 -24381162461.078896 -24381162461.053589 -24381162461.028374 -24381162461.003292 -24381162460.978306 -24381162460.953472 -24381162460.928799 -24381162460.904255 -24381162460.879898 -24381162460.855713 -24381162460.831707 -24381162460.807858 -24381162460.784023 -24381162460.759777 -24381162460.733009 
